"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Opp_Div","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div","Tm_lon","Tm_lat","Opp_lon","Opp_lat","trav_est"
"2002",9,"13294","13168","A","W","",2002-10-18,0,56,0,2,56,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",10,"13294","13057","H","W","",2002-10-25,0,43,0,2,43,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",1,"13524","13525","A","W","",2002-08-23,0,17,7,5,10,1,"33",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",2,"13524","1388","N","L","",2002-08-31,0,20,21,5,-1,0,"34",NA,0,0,"4",0,NA,NA,NA,NA,NA,NA
"2002",3,"13524","13526","A","W","",2002-09-06,0,42,7,5,35,1,"35",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",4,"13524","13718","H","W","",2002-09-13,0,42,10,5,32,1,"36",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",5,"13524","13639","H","*","cancelled",2002-09-20,0,NA,NA,5,NA,0,"37",NA,1,1,"",1,"5",NA,NA,NA,NA,NA
"2002",6,"13524","13857","H","W","",2002-09-27,0,28,9,5,19,1,"38",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",7,"13524","13704","A","L","",2002-10-04,0,27,28,5,-1,0,"39",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",8,"13524","13727","H","W","",2002-10-11,0,31,6,5,25,1,"40",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",9,"13524","13510","A","W","",2002-10-18,0,42,21,5,21,1,"41",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",10,"13524","13624","H","W","",2002-10-25,0,24,7,5,17,1,"42",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",11,"13524","13601","H","*","",2002-11-01,0,NA,NA,5,NA,0,"43",NA,1,0,"",1,"5",NA,NA,NA,NA,NA
"2002",2,"14804","14856","A","L","",2002-08-30,0,21,35,1,-14,0,"34",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",3,"14804","14634","H","W","",2002-09-06,0,31,14,1,17,1,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",4,"14804","14853","A","W","",2002-09-14,0,28,25,1,3,1,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",5,"14804","14852","A","W","",2002-09-20,0,35,21,1,14,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",6,"14804","14801","H","L","",2002-09-27,0,45,48,1,-3,0,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",7,"14804","14800","H","L","",2002-10-04,0,22,56,1,-34,0,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",8,"14804","14803","A","L","",2002-10-11,0,7,14,1,-7,0,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",9,"14804","1488","A","L","",2002-10-18,0,21,34,1,-13,0,"41",NA,0,0,"9",0,NA,NA,NA,NA,NA,NA
"2002",10,"14804","14575","A","W","",2002-10-25,0,27,24,1,3,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",11,"14804","14802","A","*","",2002-11-01,0,NA,NA,1,NA,0,"43",NA,1,0,"",1,"1",NA,NA,NA,NA,NA
"2002",2,"14904","12126","H","W","",2002-08-31,0,39,0,3,39,1,"34",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",3,"14904","14856","A","W","",2002-09-06,0,27,21,3,6,1,"35",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",4,"14904","14905","A","W","",2002-09-13,0,40,0,3,40,1,"36",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",5,"14904","1488","A","L","",2002-09-20,0,8,22,3,-14,0,"37",NA,0,0,"9",0,NA,NA,NA,NA,NA,NA
"2002",6,"14904","14903","H","W","",2002-09-27,0,56,6,3,50,1,"38",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",7,"14904","14901","A","W","",2002-10-04,0,47,0,3,47,1,"39",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",8,"14904","14908","A","*","",2002-10-11,0,NA,NA,3,NA,0,"40",NA,1,0,"",1,"3",NA,NA,NA,NA,NA
"2002",9,"14904","12007","A","W","",2002-10-18,0,38,6,3,32,1,"41",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",10,"14904","652","H","*","",2002-10-26,0,NA,NA,3,NA,0,"42",NA,1,0,"1",0,NA,NA,NA,NA,NA,NA
"2002",11,"14904","14902","H","*","",2002-11-01,0,NA,NA,3,NA,0,"43",NA,1,0,"",1,"3",NA,NA,NA,NA,NA
"2002",12,"14904","14906","H","*","",2002-11-08,0,NA,NA,3,NA,0,"44",NA,1,0,"0",1,"2",NA,NA,NA,NA,NA
"2002",2,"14906","14900","H","L","",2002-08-30,0,NA,NA,2,NA,0,"34",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",3,"14906","12005","A","L","",2002-09-06,0,6,41,2,-35,0,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",4,"14906","14901","H","L","",2002-09-13,0,8,33,2,-25,0,"36",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",5,"14906","12007","A","L","",2002-09-20,0,0,7,2,-7,0,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",6,"14906","306","A","L","",2002-09-27,0,0,61,2,-61,0,"38",NA,0,0,"3",0,NA,NA,NA,NA,NA,NA
"2002",7,"14906","14905","A","L","",2002-10-04,0,13,18,2,-5,0,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",8,"14906","14902","A","*","",2002-10-11,0,NA,NA,2,NA,0,"40",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2002",10,"14906","14908","H","","",2002-10-25,0,NA,NA,2,NA,0,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",11,"14906","14903","H","*","",2002-11-01,0,NA,NA,2,NA,0,"43",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2002",12,"14906","14904","A","*","",2002-11-08,0,NA,NA,2,NA,0,"44",NA,1,0,"0",1,"3",NA,NA,NA,NA,NA
"2002",3,"15009","15012","A","L","",2002-09-06,0,13,32,1,-19,0,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",4,"15009","15006","A","L","",2002-09-13,0,0,8,1,-8,0,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",5,"15009","15013","N","W","",2002-09-21,0,21,14,1,7,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",6,"15009","15010","H","L","",2002-09-28,0,21,45,1,-24,0,"38",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2002",7,"15009","15005","A","L","",2002-10-05,0,6,26,1,-20,0,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",8,"15009","1488","A","L","",2002-10-11,0,0,28,1,-28,0,"40",NA,0,0,"9",0,NA,NA,NA,NA,NA,NA
"2002",9,"15009","15008","H","W","",2002-10-19,0,10,7,1,3,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",10,"15009","15007","H","W","",2002-10-26,0,14,0,1,14,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",3,"15010","15006","H","W","",2002-09-07,0,49,7,2,42,1,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",4,"15010","15014","A","W","",2002-09-14,0,39,14,2,25,1,"36",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",5,"15010","15007","A","W","",2002-09-20,0,44,14,2,30,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",6,"15010","15009","A","W","",2002-09-28,0,45,21,2,24,1,"38",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2002",7,"15010","15008","H","W","",2002-10-05,0,42,27,2,15,1,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",8,"15010","15015","H","W","",2002-10-12,0,42,12,2,30,1,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",9,"15010","306","A","L","",2002-10-19,0,7,28,2,-21,0,"41",NA,0,0,"3",0,NA,NA,NA,NA,NA,NA
"2002",10,"15010","15018","H","W","",2002-10-26,0,33,14,2,19,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",2,"20026","1580","A","L","",2002-08-29,0,23,41,1,-18,0,"34",NA,0,0,"13",0,NA,NA,NA,NA,NA,NA
"2002",4,"20026","20039","A","L","",2002-09-13,0,12,13,1,-1,0,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",5,"20026","20025","H","L","",2002-09-20,0,0,26,1,-26,0,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",6,"20026","20028","A","W","",2002-09-27,0,32,0,1,32,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",7,"20026","20031","H","W","",2002-10-04,0,47,6,1,41,1,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",8,"20026","20027","A","W","",2002-10-10,0,20,7,1,13,1,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",9,"20026","20029","A","W","",2002-10-18,0,32,21,1,11,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",10,"20026","20030","H","W","",2002-10-25,0,39,0,1,39,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",11,"20026","20033","H","*","",2002-11-01,0,NA,NA,1,NA,0,"43",NA,1,0,"",1,"1",NA,NA,NA,NA,NA
"2002",3,"25000","25999","H","W","",2002-09-06,0,27,7,1,20,1,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",4,"25000","1342","A","L","",2002-09-13,0,0,61,1,-61,0,"36",NA,0,0,"6",0,NA,NA,NA,NA,NA,NA
"2002",5,"25000","25006","H","W","",2002-09-19,0,20,6,1,14,1,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",6,"25000","25005","A","W","",2002-09-24,0,25,20,1,5,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",7,"25000","25001","A","L","",2002-10-03,0,9,12,1,-3,0,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",8,"25000","25086","H","W","",2002-10-10,0,21,14,1,7,1,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",9,"25000","25003","H","L","",2002-10-18,0,1,7,1,-6,0,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",10,"25000","25006","A","W","",2002-10-25,0,32,12,1,20,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2002",5,"25014","1346","A","L","",2002-09-20,0,0,63,4,-63,0,"37",NA,0,0,"1",0,NA,NA,NA,NA,NA,NA
"2002",6,"25014","25016","A","L","ot",2002-09-28,0,24,38,4,-14,0,"38",NA,0,0,"0",1,"3",NA,NA,NA,NA,NA
"2002",7,"25014","25064","H","L","",2002-10-05,0,20,35,4,-15,0,"39",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2002",8,"25014","25020","A","W","",2002-10-09,0,59,8,4,51,1,"40",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2002",9,"25014","25065","A","W","",2002-10-19,0,19,7,4,12,1,"41",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2002",10,"25014","25999","N","W","",2002-10-26,0,31,10,4,21,1,"42",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2002",4,"25016","842","A","L","",2002-09-13,0,13,41,3,-28,0,"36",NA,0,0,"4",0,NA,NA,NA,NA,NA,NA
"2002",5,"25016","25064","H","W","",2002-09-21,0,31,13,3,18,1,"37",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",6,"25016","25014","H","W","ot",2002-09-28,0,38,24,3,14,1,"38",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2002",7,"25016","25065","A","W","",2002-10-05,0,40,8,3,32,1,"39",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",9,"25016","25020","H","W","",2002-10-19,0,23,14,3,9,1,"41",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2002",10,"25016","25999","N","W","",2002-10-26,0,49,6,3,43,1,"42",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",4,"25017","25069","A","W","",2002-09-13,0,28,7,3,21,1,"36",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",5,"25017","1580","A","L","",2002-09-20,0,0,31,3,-31,0,"37",NA,0,0,"13",0,NA,NA,NA,NA,NA,NA
"2002",6,"25017","25070","N","W","",2002-09-26,0,49,10,3,39,1,"38",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",7,"25017","25072","N","W","",2002-10-04,0,28,0,3,28,1,"39",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",8,"25017","25071","N","W","",2002-10-10,0,56,6,3,50,1,"40",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",9,"25017","25073","A","W","",2002-10-18,0,44,18,3,26,1,"41",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",10,"25017","25074","N","W","",2002-10-25,0,35,21,3,14,1,"42",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",2,"25018","12532","A","L","",2002-08-30,0,12,53,2,-41,0,"34",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2002",3,"25018","1614","A","L","",2002-09-06,0,13,35,2,-22,0,"35",NA,0,0,"10",0,NA,NA,NA,NA,NA,NA
"2002",4,"25018","306","A","L","",2002-09-13,0,14,45,2,-31,0,"36",NA,0,0,"3",0,NA,NA,NA,NA,NA,NA
"2002",5,"25018","25078","H","W","",2002-09-19,0,44,1,2,43,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",6,"25018","25075","A","W","",2002-09-26,0,47,0,2,47,1,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",7,"25018","25084","H","W","",2002-10-03,0,44,7,2,37,1,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",8,"25018","25083","N","W","",2002-10-10,0,35,7,2,28,1,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",9,"25018","25076","H","W","",2002-10-17,0,28,0,2,28,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",10,"25018","25999","N","W","",2002-10-24,0,30,0,2,30,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",3,"25019","936","A","L","",2002-09-06,0,0,69,2,-69,0,"35",NA,0,0,"13",0,NA,NA,NA,NA,NA,NA
"2002",4,"25019","25999","N","W","",2002-09-12,0,NA,NA,2,NA,1,"36",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",5,"25019","25077","H","W","",2002-09-19,0,10,8,2,2,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",6,"25019","25079","N","W","",2002-09-26,0,35,6,2,29,1,"38",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",7,"25019","25081","N","L","",2002-10-05,0,8,26,2,-18,0,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",8,"25019","25080","H","L","ot",2002-10-09,0,7,13,2,-6,0,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",9,"25019","25082","H","W","",2002-10-17,0,34,1,2,33,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",10,"25019","25999","N","W","",2002-10-24,0,19,18,2,1,1,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",5,"25020","25065","H","L","",2002-09-21,0,0,7,4,-7,0,"37",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2002",6,"25020","25999","H","W","",2002-09-24,0,NA,NA,4,NA,1,"38",1,0,0,"",1,"4",NA,NA,NA,NA,NA
"2002",6,"25020","25064","A","L","",2002-09-28,0,19,41,4,-22,0,"38",NA,0,0,"",1,"4",NA,NA,NA,NA,NA
"2002",7,"25020","1010","H","L","",2002-10-04,0,0,42,4,-42,0,"39",NA,0,0,"13",0,NA,NA,NA,NA,NA,NA
"2002",8,"25020","25014","H","L","",2002-10-09,0,8,59,4,-51,0,"40",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2002",9,"25020","25016","A","L","",2002-10-19,0,14,23,4,-9,0,"41",NA,0,0,"0",1,"3",NA,NA,NA,NA,NA
"2002",5,"25021","25066","H","W","",2002-09-20,0,34,0,3,34,1,"37",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",6,"25021","25033","N","W","",2002-09-28,0,23,19,3,4,1,"38",NA,0,0,"0",1,"2",NA,NA,NA,NA,NA
"2002",7,"25021","25068","A","L","",2002-10-04,0,0,24,3,-24,0,"39",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",8,"25021","25067","A","W","",2002-10-10,0,12,0,3,12,1,"40",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",9,"25021","352","A","L","",2002-10-18,0,20,43,3,-23,0,"41",NA,0,0,"8",0,NA,NA,NA,NA,NA,NA
"2002",10,"25021","25999","N","W","",2002-10-26,0,30,0,3,30,1,"42",NA,0,0,"",1,"3",NA,NA,NA,NA,NA
"2002",5,"25033","25067","A","T","",2002-09-20,0,22,22,2,0,0.5,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",6,"25033","25021","N","L","",2002-09-28,0,19,23,2,-4,0,"38",NA,0,0,"0",1,"3",NA,NA,NA,NA,NA
"2002",7,"25033","25066","H","W","",2002-10-04,0,55,21,2,34,1,"39",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",8,"25033","1750","A","L","",2002-10-12,0,26,45,2,-19,0,"40",NA,0,0,"7",0,NA,NA,NA,NA,NA,NA
"2002",9,"25033","25068","H","","",2002-10-18,0,NA,NA,2,NA,0,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",10,"25033","25999","N","","",2002-10-26,0,NA,NA,2,NA,0,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",5,"25087","25091","H","W","",2002-09-19,0,14,13,2,1,1,"37",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",7,"25087","25088","A","W","",2002-10-01,0,NA,NA,2,NA,1,"39",1,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",7,"25087","1106","A","L","",2002-10-05,0,0,40,2,-40,0,"39",NA,0,0,"7",0,NA,NA,NA,NA,NA,NA
"2002",8,"25087","25090","H","W","",2002-10-10,0,16,6,2,10,1,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",9,"25087","25094","A","W","",2002-10-18,0,19,13,2,6,1,"41",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",10,"25087","25999","N","L","",2002-10-25,0,8,13,2,-5,0,"42",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2002",11,"25087","25999","N","*","",2002-11-01,0,NA,NA,2,NA,0,"43",NA,1,0,"",1,"2",NA,NA,NA,NA,NA
"2002",3,"9900","12849","H","W","",2002-09-07,0,46,7,5,39,1,"35",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",4,"9900","15002","A","W","",2002-09-14,0,41,22,5,19,1,"36",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",5,"9900","10200","A","W","",2002-09-21,0,31,13,5,18,1,"37",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2002",6,"9900","12801","H","W","",2002-09-28,0,36,23,5,13,1,"38",NA,0,0,"0",1,"5",NA,NA,NA,NA,NA
"2002",7,"9900","340","A","L","",2002-10-05,0,14,26,5,-12,0,"39",NA,0,0,"10",0,NA,NA,NA,NA,NA,NA
"2002",8,"9900","1378","A","W","",2002-10-12,0,14,12,5,2,1,"40",NA,0,0,"17",0,NA,NA,NA,NA,NA,NA
"2002",9,"9900","12847","H","L","",2002-10-19,0,19,27,5,-8,0,"41",NA,0,0,"",1,"5",NA,NA,NA,NA,NA
"2002",10,"9900","1571","H","W","",2002-10-26,0,35,21,5,14,1,"42",NA,0,0,"9",0,NA,NA,NA,NA,NA,NA
"2002",1,"9901","164","H","*","cancelled",2002-08-23,0,NA,NA,NA,NA,0,"33",NA,1,1,"16",0,NA,NA,NA,NA,NA,NA
"2002",2,"9901","1532","A","L *","",2002-08-30,0,9,32,NA,-23,0,"34",NA,1,0,"18",0,NA,NA,NA,NA,NA,NA
"2002",3,"9901","840","A","W *","",2002-09-06,0,38,8,NA,30,1,"35",NA,1,0,"24",0,NA,NA,NA,NA,NA,NA
"2002",4,"9901","348","H","W *","",2002-09-13,0,35,14,NA,21,1,"36",NA,1,0,"21",0,NA,NA,NA,NA,NA,NA
"2002",6,"9901","848","H","*","cancelled",2002-09-28,0,NA,NA,NA,NA,0,"38",NA,1,1,"21",0,NA,NA,NA,NA,NA,NA
"2002",7,"9901","1748","H","W *","",2002-10-04,0,65,0,NA,65,1,"39",NA,1,0,"24",0,NA,NA,NA,NA,NA,NA
"2002",8,"9901","1737","H","*","",2002-10-11,0,NA,NA,NA,NA,0,"40",NA,1,0,"23",0,NA,NA,NA,NA,NA,NA
"2002",10,"9901","960","A","W *","",2002-10-26,0,49,0,NA,49,1,"42",NA,1,0,"23",0,NA,NA,NA,NA,NA,NA
"2003",2,"10003","418","H","W","",2003-08-30,0,21,13,6,8,1,"34",NA,0,0,"23",0,NA,NA,NA,NA,NA,NA
"2003",3,"10003","10013","H","L","",2003-09-06,0,20,26,6,-6,0,"35",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",4,"10003","10084","A","L","",2003-09-13,0,0,47,6,-47,0,"36",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",5,"10003","250","H","W","",2003-09-20,0,23,0,6,23,1,"37",NA,0,0,"23",0,NA,NA,NA,NA,NA,NA
"2003",6,"10003","10018","A","L","",2003-09-26,0,13,45,6,-32,0,"38",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",7,"10003","10045","H","W","",2003-10-03,0,21,0,6,21,1,"39",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",8,"10003","10059","A","L","",2003-10-10,0,15,44,6,-29,0,"40",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",9,"10003","12304","A","L","",2003-10-18,0,8,20,6,-12,0,"41",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",10,"10003","10040","A","W","",2003-10-25,0,42,16,6,26,1,"42",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",12,"10003","10082","H","*","",2003-11-07,0,NA,NA,6,NA,0,"44",NA,1,0,"",1,"6",NA,NA,NA,NA,NA
"2003",2,"10007","10052","A","W","",2003-08-29,0,31,13,2,18,1,"34",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2003",3,"10007","10083","H","L","",2003-09-05,0,10,20,2,-10,0,"35",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2003",4,"10007","519","A","W","",2003-09-12,0,30,14,2,16,1,"36",NA,0,0,"11",0,NA,NA,NA,NA,NA,NA
"2003",5,"10007","751","H","W","",2003-09-19,0,31,7,2,24,1,"37",NA,0,0,"11",0,NA,NA,NA,NA,NA,NA
"2003",6,"10007","1488","A","L","",2003-09-26,0,7,46,2,-39,0,"38",NA,0,0,"11",0,NA,NA,NA,NA,NA,NA
"2003",7,"10007","282","H","L","",2003-10-03,0,12,13,2,-1,0,"39",NA,0,0,"11",0,NA,NA,NA,NA,NA,NA
"2003",8,"10007","10121","H","W","",2003-10-10,0,31,28,2,3,1,"40",NA,0,0,"",1,"2",NA,NA,NA,NA,NA
"2003",9,"10007","10128","A","W","",2003-10-17,0,35,6,2,29,1,"41",NA,0,0,"0",1,"3",NA,NA,NA,NA,NA
"2003",10,"10007","10130","A","L","",2003-10-24,0,13,41,2,-28,0,"42",NA,0,0,"0",1,"1",NA,NA,NA,NA,NA
"2003",11,"10007","10085","H","*","",2003-10-31,0,NA,NA,2,NA,0,"43",NA,1,0,"0",1,"1",NA,NA,NA,NA,NA
"2003",2,"10009","10037","H","W","",2003-08-29,0,37,8,6,29,1,"34",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",3,"10009","10021","A","W","",2003-09-05,0,42,22,6,20,1,"35",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",4,"10009","10040","A","W","",2003-09-12,0,60,0,6,60,1,"36",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",5,"10009","10027","A","L","",2003-09-19,0,20,21,6,-1,0,"37",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",6,"10009","10125","H","L","",2003-09-26,0,24,44,6,-20,0,"38",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",7,"10009","1453","H","W","",2003-10-03,0,12,8,6,4,1,"39",NA,0,0,"23",0,NA,NA,NA,NA,NA,NA
"2003",8,"10009","10067","A","W","",2003-10-10,0,52,7,6,45,1,"40",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",10,"10009","10133","H","L","",2003-10-24,0,17,33,6,-16,0,"42",NA,0,0,"0",1,"4",NA,NA,NA,NA,NA
"2003",11,"10009","10031","A","*","",2003-10-31,0,NA,NA,6,NA,0,"43",NA,1,0,"",1,"6",NA,NA,NA,NA,NA
"2003",12,"10009","10122","A","*","",2003-11-07,0,NA,NA,6,NA,0,"44",NA,1,0,"",1,"6",NA,NA,NA,NA,NA
"2003",2,"10011","1696","A","L","",2003-08-29,0,7,23,1,-16,0,"34",NA,0,0,"19",0,NA,NA,NA,NA,NA,NA
"2003",3,"10011","10103","H","W","",2003-09-05,0,44,0,1,44,1,"35",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",4,"10011","10030","A","W","",2003-09-13,0,14,7,1,7,1,"36",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",5,"10011","10083","H","L","",2003-09-19,0,6,20,1,-14,0,"37",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",6,"10011","10098","H","W","",2003-09-26,0,21,0,1,21,1,"38",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",7,"10011","10014","H","W","",2003-10-03,0,16,7,1,9,1,"39",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",8,"10011","10110","A","W","",2003-10-10,0,28,21,1,7,1,"40",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",9,"10011","10046","H","W","",2003-10-17,0,30,0,1,30,1,"41",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",10,"10011","10112","A","W","",2003-10-24,0,34,14,1,20,1,"42",NA,0,0,"",1,"1",NA,NA,NA,NA,NA
"2003",11,"10011","10135","A","*","",2003-10-31,0,NA,NA,1,NA,0,"43",NA,1,0,"",1,"1",NA,NA,NA,NA,NA
"2003",2,"10013","10064","H","L","",2003-08-29,0,0,13,6,-13,0,"34",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
"2003",3,"10013","10003","A","W","",2003-09-06,0,26,20,6,6,1,"35",NA,0,0,"0",1,"6",NA,NA,NA,NA,NA
"2003",4,"10013","10078","H","L","",2003-09-12,0,0,35,6,-35,0,"36",NA,0,0,"",1,"6",NA,NA,NA,NA,NA
