"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div"
"2018",10,"12530","25238","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",2,"12532","12370","N","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12532","25237","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12532","1346","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA
"2018",5,"12532","196","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"5",0,NA
"2018",6,"12532","15007","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12532","15008","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12532","12530","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12532","25238","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12532","12650","A","","",2018-10-18,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12532","25228","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12549","12554","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12549","12560","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12549","12559","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12549","12552","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12549","12558","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12549","12568","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12549","12565","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12549","416","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"13",0,NA
"2018",10,"12549","12556","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12549","12551","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12552","12541","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12552","12537","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12552","12570","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12552","12549","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12552","12565","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12552","416","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA
"2018",8,"12552","12554","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12552","12568","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12552","12536","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12552","12558","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12559","12548","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12559","12481","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12559","12549","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12559","12565","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12559","416","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"13",0,NA
"2018",7,"12559","12554","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12559","12568","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12559","12570","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12559","12543","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",2,"12564","12551","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12564","12563","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12564","1668","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"21",0,NA
"2018",5,"12564","12555","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12564","12481","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12564","12558","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12564","12574","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12564","12575","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12564","12561","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12564","12537","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12565","12555","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12565","12574","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12565","416","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"13",0,NA
"2018",5,"12565","12559","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12565","12552","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12565","12570","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12565","12549","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12565","12554","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12565","12560","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12565","12556","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12568","12537","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12568","12570","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12568","12554","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12568","416","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"13",0,NA
"2018",7,"12568","12549","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12568","12559","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12568","12552","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12568","12557","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12568","12544","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12570","12543","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12570","12568","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12570","12552","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12570","12554","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12570","12548","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12570","12565","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12570","416","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"13",0,NA
"2018",9,"12570","12559","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12570","12574","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",2,"12645","12481","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12645","12492","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12645","12497","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12645","12494","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12645","1488","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"13",0,NA
"2018",7,"12645","12489","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12645","12491","A","","",2018-10-04,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",10,"12645","31999","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12645","31999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12650","12371","N","","",2018-08-25,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12650","148","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"1",0,NA
"2018",4,"12650","15008","A","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12650","25228","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12650","12530","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",8,"12650","15007","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12650","1488","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"13",0,NA
"2018",10,"12650","12532","H","","",2018-10-18,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"12650","25237","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"12860","12539","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"12860","12533","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"12860","12544","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"12860","12543","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"12860","12536","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"12860","12548","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"12860","12545","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"12860","12542","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"12860","416","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"13",0,NA
"2018",1,"13075","13197","H","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13075","1188","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"4",0,NA
"2018",3,"13075","696","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"8",0,NA
"2018",4,"13075","13117","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13075","13011","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13075","13316","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13075","13057","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13075","13133","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13075","13013","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13075","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13117","13235","H","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13117","13057","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"13117","13296","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13117","13075","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13117","13197","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13117","13133","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13117","13316","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13117","13011","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13117","696","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA
"2018",10,"13117","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13164","13027","H","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13164","13195","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"13164","13294","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13164","13167","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13164","13326","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13164","13391","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13164","1719","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"8",0,NA
"2018",8,"13164","10562","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13164","13021","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13164","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13167","13241","H","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13167","13030","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"13167","522","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"4",0,NA
"2018",4,"13167","13164","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13167","1388","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"4",0,NA
"2018",6,"13167","13175","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13167","10734","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13167","1346","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA
"2018",9,"13167","13042","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13167","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13174","13018","A","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13174","13158","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"13174","13324","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13174","13000","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13174","13023","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13174","13385","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13174","13307","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13174","402","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"12",0,NA
"2018",9,"13174","13151","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13174","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13197","13075","A","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13197","1524","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"16",0,NA
"2018",3,"13197","13217","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13197","13133","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13197","13117","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13197","13011","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13197","13296","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13197","13057","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13197","13316","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13197","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13338","13260","A","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13338","13284","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"13338","13021","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13338","13339","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13338","13020","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13338","13055","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13338","13326","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13338","1348","N","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"11",0,NA
"2018",9,"13338","13027","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13338","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13385","13199","A","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13385","958","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"24",0,NA
"2018",3,"13385","13151","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13385","13023","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"13385","13324","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13385","13174","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13385","874","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"24",0,NA
"2018",8,"13385","13307","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13385","13000","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13385","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13389","13392","A","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13389","13396","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"13389","13168","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13389","320","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"12",0,NA
"2018",5,"13389","13390","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"13389","13331","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13389","13492","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13389","13403","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13389","13270","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13389","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",1,"13506","13618","H","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"13506","1638","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"3",0,NA
"2018",3,"13506","13678","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"13506","13613","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",6,"13506","13682","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"13506","13777","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"13506","13615","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"13506","13757","A","","",2018-10-11,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"13506","13868","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"13506","13502","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",3,"14523","14536","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"14523","17708","A","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"14523","14527","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"14523","14519","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"14523","1518","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"16",0,NA
"2018",8,"14523","14526","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"14523","14517","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"14523","14518","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"14523","14871","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"14523","14520","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",2,"14803","12825","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"14803","14912","H","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"14803","12654","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"14803","12856","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"14803","14865","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"14803","14810","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",9,"14803","14804","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"14803","1384","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"9",0,NA
"2018",11,"14803","14800","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"14803","14801","A","*","",2018-11-03,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",3,"14909","10063","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"14909","306","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA
"2018",5,"14909","14912","A","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"14909","14926","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"14909","14904","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"14909","14905","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"14909","14908","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"14909","14901","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"14909","14906","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"14909","14904","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",3,"14921","294","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"15",0,NA
"2018",4,"14921","14904","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"14921","14074","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"14921","14903","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"14921","14920","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"14921","14902","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"14921","14910","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",11,"14921","14927","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"14921","14900","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",6,"15000","15008","A","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"15000","15004","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"15000","15006","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",10,"15000","1488","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"13",0,NA
"2018",11,"15000","15007","A","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",3,"15008","12530","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"15008","12650","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"15008","1614","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"5",0,NA
"2018",6,"15008","15000","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"15008","12532","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"15008","15009","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"15008","15010","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"15008","15007","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"15008","15006","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",4,"17501","17479","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"17501","1488","A","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"13",0,NA
