"Tm_ID","mxp_ID"
922,"77aa8d80-0130-4336-96d4-69b9dd403c06"
1281,"ba1a9380-6b54-48b1-9055-ec9237f34bfb"
360,"cf9ae538-a40a-42c7-ac0c-91dd01c24871"
738,"ac64c722-bb1b-42f7-accb-4e1c4e5071e5"
1428,"d13f0600-9b27-43b9-9c9b-3046a3404a0d"
422,"4c20a55c-8c42-44ae-ab05-27b76989192d"
1116,"30c01c87-9895-4090-9597-27d993d0f3bb"
540,"ff446895-c935-4333-8032-d96017e14054"
740,"6da0864c-c7f0-419b-a491-d7a1b272306b"
444,"ce926497-fe58-4e63-bb8d-6786d9527a39"
1496,"5a738a26-ac51-4214-9671-b52da2e40273"
170,"08b120c7-0d98-433b-8ff1-8cad9e7d9a50"
828,"0f125294-fbb0-4021-b74e-0a004f707ff7"
214,"85bb469e-2480-4841-b3b9-1e31978ae6d3"
1312,"09d3b5ed-a578-4771-ac20-11bf98541760"
650,"b18b5d05-adf2-4e00-853f-b86c2f91b556"
764,"b6c1982b-7cbc-42c5-b5b4-aac4c55dadb8"
730,"63088126-243a-498a-8221-9a33b5309878"
1244,"36989169-c515-4780-8ed6-93c1f5df12ad"
692,"4b2b3c8e-90b5-4bfd-89ce-b2653b716801"
25103,"db311676-9d54-43b3-a6db-16d32af92d35"
724,"fc679173-a6eb-4a31-b130-f5e9d7ea2183"
268,"20b44f76-9d80-4df6-a629-5dc2c86a90f7"
690,"ea096f37-a797-4326-86c6-4980815ae01b"
970,"14b2db24-a323-4286-be0e-ddbe617b0680"
1671,"0f08499e-5014-48b9-94ba-e9b1622edbfb"
25105,"cdd95458-0c5b-470c-8e1f-1948bd3996ec"
12530,"a0698fd4-d4ab-4183-bd70-d1e307b57e3a"
140,"48de233e-93de-47f5-a710-8277849101fa"
1232,"937b83ab-fa78-4c37-9d0f-76992e864fd3"
1650,"cad1bb53-88e6-4011-9018-e76c9bf87c9e"
894,"e5232edf-4612-4c70-99d7-ea921e129cbf"
1320,"4ea48270-ac52-4cc2-90a6-4e3b653e1cea"
1152,"2b1760ec-ab98-49f6-a950-4c94388d4acf"
1598,"f360e02b-3b5b-4ab6-9ac0-e359148a8783"
590,"a7930875-ecc1-4f10-9d94-c780564cd402"
1030,"07a0d6af-29e2-43e5-a66d-fef8e7d223ca"
570,"f66459c8-e540-48d7-a5af-c9bccf7352b0"
832,"016f6f7f-dd06-41c7-928e-54f241bd4108"
1498,"4bc03421-392e-4208-8706-428b7780c146"
1146,"aca9f52d-a567-4bbb-8b81-e9f36fb8018e"
1684,"ec0a5351-665a-4527-8469-6159b77bd283"
1486,"0f90e713-7802-4a98-8f32-201f353cff56"
200,"6337c030-a117-4477-8db0-0731a96c198c"
180,"71528236-720a-42d9-9fc9-9e278ab9d0f7"
28364,"6b4926b5-508d-461c-95a7-9a55e6d18f89"
464,"528a79fe-0a3b-479b-a96b-b5f16300fcbb"
104,"f1203dbf-f47a-4aac-9723-1733c840abc3"
1408,"e53b01a9-c816-4446-9ff0-b57b2ede3a58"
25102,"22f26c32-5234-4393-a46c-58af5d49abba"
1028,"96469667-3a69-4028-9c2b-a1f37e60ab25"
248,"2e138a6a-20a2-41e1-80dc-6921122e3a68"
532,"110250a4-7f70-4a81-962d-20370e1464f5"
124,"7d9e4f4b-357d-411b-8fb9-fbbf5e643bb2"
1571,"a0768e1d-4c6e-480e-ad62-8dfb48fa0a60"
944,"71a11160-df52-4189-82a2-0515239a3b24"
1372,"f9ef2034-854e-47a3-ab9c-c5ed49271644"
400,"ce20bca8-ab18-454a-af3c-03a22da0d19f"
1400,"e84032e0-c73f-4659-b5e1-4ca894d9c5db"
134,"c5483288-b538-499d-b1ab-16d8880816c6"
1330,"7cf9b464-bb44-4521-93b1-334f3e6b25e7"
1156,"953414c7-da28-4400-880e-c5a3f3f9e5a7"
954,"50f3db4b-77a5-4add-8b97-b6f947865557"
369,"615c6a31-2567-4505-9a3c-61207f530b66"
1520,"a4e5f766-4cef-44a4-899b-79a7b9510dd8"
390,"a237ed2d-dec9-4fc8-a53e-4ddb42a86804"
1472,"21f566ed-84af-49be-a963-4a1a4a02bc1c"
428,"b519d1ab-1286-47d0-88ee-33574bde449b"
1158,"0daecaff-6754-4dfd-b73f-09de36643121"
801,"138503fe-9413-4c57-a95a-f8c9c1e55c45"
1006,"21ffe664-f5e7-4439-ab16-6836e104d3bf"
788,"9b32cf49-e372-4271-96a6-80c4f60a8db3"
296,"77eb2110-c3ee-4b8f-ac93-54bf230dbe21"
284,"c02713a5-8e26-40b3-8bd8-17d4e9314cac"
1418,"27dd50fb-134a-46d5-8135-9d996dce2745"
1406,"adb1b573-765d-4066-8073-254c1ceb7517"
10060,"c54879c8-b195-4cab-ab65-648d1425df47"
1566,"3e44cf1b-c29c-4690-b38b-25324dcd2d07"
418,"034d0a69-edc5-4296-bd56-fddeab08e773"
1096,"d7594109-68b9-4a1f-95ce-44a40347c43a"
10018,"c02713a5-8e26-40b3-8bd8-17d4e9314cac"
250,"b899dd1f-f686-42ad-8640-bece85f93919"
1362,"3c058f7f-1ac8-4bd1-9751-c3243b30bef3"
222,"6ee6d415-ef57-4294-9236-c1de6fa13317"
598,"b3126ff8-3282-4a4c-a6b4-7368c8b8b44a"
519,"77a32539-d7e8-4a04-9af6-011ae3f7b6e1"
382,"f770e7a9-634c-4d55-9ade-be4cdf08ac85"
1712,"0ca0ead6-210b-4a01-906c-33fc8ded73b2"
228,"37b3db65-e060-4b47-9bf1-9e21121f81a2"
208,"67489908-34e1-4c0c-9bf1-b20469007e1a"
1664,"f100ad8d-16c3-4b5b-81b9-760898bb78b7"
938,"5ec440b3-97cc-4c7a-bc5c-b63ffde6d8a8"
1104,"10dacca1-663c-430e-af0f-350a4e671efa"
1270,"2ca3b790-2b13-479e-9862-131f97148cab"
1714,"120ee287-4c94-4047-8cc9-fcfdc39507aa"
658,"6996eba9-1800-4a3f-9c7e-bd86ea7b9e74"
1616,"2a9b4af1-161b-4911-9bbb-3951d0f0f207"
1012,"ce999acf-2dcb-445b-bb6b-805ad4b98d7c"
1596,"ba8f93c4-34e5-42fd-b98c-f70022ddba76"
1412,"2caba638-2810-4b35-876e-ad2b8b793add"
526,"32d08ec7-9aac-469f-9428-1b052e0e27f0"
1214,"76786408-733b-473e-a587-c3d648bad3f5"
330,"1ced6c52-e7ce-420a-8b2d-9619aa341979"
262,"f12fafc3-1e92-4bcb-8d76-b10febfadc04"
1118,"500a6af2-e8d0-4705-bc2c-8d732c3cabbd"
1588,"951218d7-908f-489a-a917-0cff4ee24a8a"
808,"16217a64-7263-46e0-ad4a-96ef281c7324"
858,"325f1f56-9818-46be-80b3-db5628b05398"
642,"5d225637-2435-4774-96c4-7e7124504d76"
416,"1264896d-7eea-48e9-a02c-c26f61251e3b"
750,"b8be1435-5000-4db5-b429-efaccc16a7bb"
202,"8acbc168-85f2-4e9e-95f1-f3829526c5cc"
702,"98de2eef-12db-45a9-bf33-153ba8f4a92e"
308,"017e55c8-e267-4a28-8b0d-09d535a32fbf"
366,"e9912575-09b4-4414-a588-1cf4c9655caa"
634,"3cde69bf-e7e5-4e8b-951c-27b31fa7453d"
12552,"bd74edb6-6e13-41d5-bab2-220073acf679"
480,"79f568a1-20a9-43f6-a818-f15713851aee"
880,"9305cd3c-2d8b-41b8-9845-431a3bcf5c72"
1494,"d345c993-d1e8-41b3-bbd2-c116997bea61"
10003,"543a9803-5fda-481c-927d-1888dc3f5513"
10013,"f98e8afb-a438-4330-ac51-113bf6245cb9"
1536,"8183364a-804d-44cc-96f8-7b393bdb489a"
10082,"91ffb853-6237-4157-a799-9a8ae35a3186"
278,"2e278f6c-32e6-4311-9556-922228db5f13"
10059,"560d1984-cf9d-4932-b848-1ca9d3c56120"
10032,"688833f7-a8c0-44a0-ae62-156551ae87c3"
348,"0489659d-9050-4928-a721-a8d44dd4a92f"
912,"97e915e2-69bb-465a-a9cf-7aa58407def8"
10129,"b4a3bf17-60db-4dd8-b65a-40ed00c48fa7"
10040,"80d1fab6-0391-4c5e-a61c-a6b5da8598c4"
10045,"870f951f-4de6-4634-8604-1453fbf18d1d"
10123,"880f401c-c2c8-45b0-ad44-e724c1f31269"
1306,"16269dec-ba09-4168-a916-f087290e549f"
1036,"d8ab09e8-213e-44d1-a346-b23946966f9b"
500,"ee6b4c62-2d43-403d-bfcb-079f8ba229a5"
1500,"ca5990f4-bee7-43dc-8e40-072ef1160264"
994,"dd0f4283-7a4b-404a-84c2-060f092df5e5"
10079,"d2ac8757-0237-4298-8006-837a22054a6d"
376,"6fb4e36c-4d6a-48b2-ae7a-b04bfa09f8dd"
774,"c64830b4-7f3f-4250-bdfe-c5939ccdfd60"
504,"5bbd6f2c-a5af-40fd-b3e8-febd24849e7a"
514,"86e3adfc-0110-4ebb-a17e-c1e36238388f"
300,"4fa631ed-ad91-4fbd-8491-e4d7bfc88c23"
282,"dbb1b9d0-8096-471c-8a34-52801797a2f9"
758,"bdbbc357-fb26-4a95-884d-32f89094c7b2"
968,"3c885712-6604-43cb-9ea8-7ebab4eb5ec1"
1654,"69d8302f-634f-4662-9278-41c21ec885f6"
182,"e643b3b3-44d6-4fc0-8ea3-87a17fa182e1"
10128,"6351674b-d4ca-45c2-b4a2-694c5bb5d897"
1480,"1f62433d-7903-4a6b-9308-78898d722fe2"
550,"518f4f6f-75cd-4144-9949-7710e85563f5"
1258,"005ae3e6-3266-47e6-8831-d2dc82a29d0c"
548,"bc37e9ab-37d9-4c34-b49d-652df333527a"
846,"13e244ff-6ee2-4251-ab49-0193d20e6448"
1438,"34f98a42-d62d-45e6-9972-68d6b4c58dbc"
1124,"c52f17c4-f20c-4b88-823a-c4cba58c1d4d"
1484,"73363caf-c2f9-4266-975e-e4172ee2ea15"
1422,"0bcf6c17-ba03-4bfe-9b8a-5649d55f117c"
385,"afa31aee-d15e-4cf4-9f14-ce0f67ea61bf"
1122,"71e07e6a-cb26-4ea5-bd89-58b6aaaf2041"
632,"2e0d4050-bf62-4c42-966f-98271dcbc1f3"
782,"a3615280-3018-45e8-8bd8-f68917ca4b6e"
1462,"7a5dac3f-b344-4fe1-9bb6-601658d649ca"
1342,"365e84c9-070e-47f2-8637-e99e6f5175aa"
258,"b41b00d0-1e3a-476a-ad8e-87e6746e2461"
1140,"ac514b33-abb2-49dc-b91a-ac9506a1e9fe"
345,"13ef97b5-1b59-415b-9aa7-02910757949f"
982,"6fa916f6-b7f6-4b90-ad4b-8d3459fae1d3"
1700,"b449935f-bcb3-4805-b7d0-1960f5cb502d"
1572,"0005522e-a7be-48d9-9d77-4b204cbf1393"
10052,"96629195-875b-4a90-8044-634dec45281b"
1344,"7b113494-08c8-41a3-805b-23f0870d6ad4"
294,"8795f30f-5be6-432e-bc15-edeb5cdc6587"
1300,"cbfb4304-330d-4282-a6cc-acd087f21715"
553,"7df95edd-15de-48e6-ba64-ace651dfb34a"
176,"1d27f7b5-2420-4b6c-a519-944352e1cf04"
10130,"f4cf6873-af8d-4366-ace9-f30008dedd04"
1420,"091f4642-41f1-44e4-9c80-226ea1e8e781"
608,"3c79a18e-3a6d-40bb-9987-796ab0cdf4c1"
1062,"67306b6a-4add-4115-9e2b-e92d95a28320"
286,"504d48a8-f51b-4667-b253-8c4dfcfb1800"
1148,"aaf5dc0a-6033-4550-af7d-3dc6f6f8dc66"
188,"b7cccbdd-cc23-4068-bdf8-913af0474c16"
1644,"fad9ec30-4dd7-4a9f-b914-05e1a14ec1ea"
1534,"935bb3d3-8ffa-4624-b621-b3fb8cbcef0c"
198,"9774788b-4339-477d-992c-9e251600d1d5"
806,"bf38747e-5638-40e2-be4a-9ba1bc1c7dd8"
660,"ea90f7f7-3800-4662-b01b-8b65cabc6c70"
606,"9f4f9653-f7b0-4acb-b9fc-cc91b894af38"
1574,"28498a0c-5576-4b53-a939-406b497c5405"
1160,"1b394622-f17c-43cc-a2bd-882bdfcac365"
620,"23f07702-651f-4ca1-84f6-addfa4ff85cf"
292,"613f836d-2276-4f44-8b05-ce68d1856adf"
1608,"3df0751a-f8fd-4f83-a89c-ad00d1ff9879"
1398,"2ec48ff1-ad86-484d-a4a9-10359113db3c"
746,"685f3c31-e0c2-4fb7-8ddf-3f58ee037739"
1206,"aa33a7e4-927f-4492-bb04-43d2c753a7ec"
1184,"20ade697-c49a-471f-ad6c-a70d337addfc"
1266,"53054225-2b3c-4222-9291-40a728839e17"
950,"c74f3ca0-e2b3-4fe3-b489-3e1e300fa7e5"
676,"6edeb64f-2809-4c9e-876b-ffd366b9c08e"
460,"b1f0199f-bdea-4234-a896-f8a89b3bb407"
106,"d0feab89-4345-464e-aebf-53634feaed5e"
10558,"b334c723-6107-492c-8a04-39b6ff5df805"
1454,"404c43d6-fa44-440e-8315-b650ba3f0312"
1453,"4ee0a01a-e10d-463b-87cf-52bff85f3d73"
1628,"f4ba87fc-648a-418a-96e8-787e15ad9f1f"
10084,"ba83edaf-bf90-43d6-8fb5-5d4b6740f37a"
614,"33f4d6a4-374e-4429-9e63-ffabc8af963f"
1586,"4c195ade-0a31-471c-928c-5e051eff18a5"
10132,"82c79814-63ca-45c8-8d8c-438739f32c68"
616,"61a2ced1-c10c-4df7-a79c-5203a9c3d067"
1724,"1dcb7e5e-1e29-46aa-8780-55681dbf2eb4"
12532,"3cd30959-670c-4ffc-bbff-f84ed99e3ce7"
1168,"224e2bfa-de07-4cf6-82d0-d1c8ac5617ea"
1504,"a051e78f-68e2-4255-b52a-5f11bf5f31b0"
892,"506d25db-538f-4fee-8105-70e811d75508"
1154,"755e7b37-25a2-4498-ba54-86bff4458eef"
1492,"79fc768d-a460-4776-b67f-92ae1d61abd8"
566,"64438367-e0a1-404c-b821-076309222f2b"
9907,"8efb3c15-143c-4593-b1cd-f49c6f645bc3"
906,"f8181a02-0d29-4190-b6b4-5e191b44f114"
860,"7e7190be-9356-4231-bb9c-5bf37ec73c7f"
662,"1e1b080f-617f-43d9-bde6-f07d5412e0a3"
630,"f92ced1e-f1fa-4c51-a637-84c1c00a4b64"
594,"133be6e4-5c42-4de1-80a5-afbf931cc31b"
1040,"82d485a7-b231-4891-807b-52d464656a47"
868,"e6667b8f-81ab-4845-906b-4ea0450f43aa"
454,"7a5b45e8-680d-4360-83f9-c69023e97e02"
498,"e08e5e76-6e8e-4062-96d7-4f04a59f479b"
410,"f8d9ac19-8ad4-4824-9417-d0084cee19a4"
1556,"e44e794c-3d7c-464e-984d-c27e8fbc1dfd"
164,"a7709e1e-09d2-4c66-ab1e-08d4164f1501"
840,"70ccfe3c-d17f-48b6-90d6-2ef2858ea355"
9015,"be278032-6fd9-47b5-bb28-eb3b0e22577b"
324,"a095170f-98b3-4453-bd3c-529da75c0cff"
462,"31b9c5b0-c78c-4336-a6ab-a30adf0e3236"
1340,"d939f2ba-a2d2-41a7-aaf8-273247b45054"
9903,"0abf8e9c-d750-453c-997a-0e3e3b3c0b88"
870,"96ad7a56-5e4e-457a-aea3-4047613194ad"
204,"bebbcd3b-e639-4315-8cc9-f17c59994a74"
928,"4745724d-a333-46b4-8999-5d3149117998"
186,"de1ab345-ab59-4c5c-b0f3-90662892a9ad"
1211,"3ce2a6f9-fd5b-4725-8cda-636411f69595"
713,"1126ffa1-fa4a-4f8e-b84d-a06c385564d6"
704,"6b161109-5538-43d7-be1d-9c5baf6e00b1"
610,"8b46acbd-b011-405c-bdbe-2498664e79c3"
398,"1eb61528-b8a3-4c2d-8ebf-db21f6d8ae07"
1741,"61a2ef00-c6eb-49a1-a230-a48936b2fa3e"
1674,"6f3d87a2-8d50-4e8a-bb5e-de64aaa956e8"
1088,"3f707780-7f7e-4752-8eca-4ae4afbb2319"
682,"e42eb9ee-c6bf-459b-b258-e14815aecacf"
794,"d0070940-4ab8-4f46-8af6-d9ba3fff0b63"
475,"040a7ea1-348f-47d3-a015-7b5c4163bdbb"
1738,"2facb945-72c1-4235-9189-03e797389c22"
25130,"e4fad4d8-de37-4473-900e-0772ac236cf4"
508,"4d0d07e9-b968-43b6-853c-d65031d7b969"
13102,"b13ac815-2d47-4ad6-9943-799f998dab6a"
12494,"81bd8001-77f3-46ca-9470-14992121e832"
1696,"1f13f0f8-8771-42d2-819b-02d65a2847b2"
936,"19601770-90f1-401f-beba-6b3ba47c70a5"
11502,"0eda0082-100e-4366-a464-46ab959144f7"
712,"e7ec79cf-bb18-40ca-b289-67527c10a367"
9911,"2ba66295-d5eb-4deb-afa6-0ea1c7ef6236"
178,"4302ed8e-a5ad-44e7-94b3-a93ebb4ac313"
13139,"7a7b0372-fd99-4663-9a1a-5051eddf26b8"
9901,"49e38893-2f12-4210-b0c1-7a8a1891a9bd"
1100,"551f7b24-cf5c-45ff-baa3-f0cb8f75204e"
12339,"475384d4-882f-43e9-857c-cf239db4cf8b"
10626,"1dd9dab1-ba59-4913-945e-5e0d549875a0"
11508,"05986c2c-8d5a-49f0-983b-c062c00eed2e"
1048,"907f180b-b7e2-4fa3-b1ed-80e508d41b9b"
334,"b7bf8c92-3f40-4c97-8d96-a3623e7a5471"
12801,"9c4656e2-e118-4651-a3fa-247d4c21d71c"
25133,"c9bc576d-6f5b-4272-9c48-faadcee53ad7"
21300,"aee91839-e9fd-49cf-8c7e-7543daee4a97"
12857,"e8afb091-c33f-4308-9c6a-6d4199dda05c"
9004,"8903da98-75f1-48c5-9a2a-32ff04a17aa2"
11618,"f90052bc-e553-4917-bc96-54d8f089fdd2"
934,"317939ab-c0ea-4fdb-a7a1-535cd4818ad2"
162,"d0978728-c67e-4595-9fee-60d378e7f55a"
1690,"13dc719b-97f0-4a8b-90d9-28479a7bef70"
172,"6fb8e3f7-21cc-4c6a-b55b-0a6c25a52577"
25104,"5b73b411-284b-4052-97c7-31359b363b86"
25136,"b7816ca3-1f91-468d-a958-f68054a31142"
15007,"f03a3ca4-267b-4218-afe8-da649ef076e4"
13294,"55af796c-2c25-4f5a-9a28-3fa4ac30694b"
1290,"c5a0b5b2-e84b-4259-b93b-e1b626bf40b2"
11701,"99c6b24f-f3d1-4539-822c-e9ea907947ef"
1670,"44aa7923-2a57-42ff-ab7d-e4f503be77cc"
1170,"80d45276-48e2-457d-8d6a-06746d17139f"
1192,"12fdce1e-a8d0-4e24-b92e-7ce641dfb210"
276,"47a30cfb-81e6-41ad-a1e1-a856d523f69b"
260,"8fc74efb-225c-4fa3-b36d-e4560eee7751"
914,"c7bcf62d-2d9f-41fe-94fe-41b77f265f70"
644,"f43607a6-81c1-42f6-be68-82785fadae64"
380,"03e9ecc9-ea60-43d6-94ac-f02cd48d40f7"
434,"fe20597c-9dcd-4c8a-821c-7a5ca1d25aec"
992,"24532dd2-a92d-4d5c-8b06-2e937f2645b7"
1262,"a0cc7b4c-7035-4bf3-8799-b69fafc5bc79"
1460,"40edb383-f27b-490b-80cb-7ae69437f8de"
1136,"a2f833fd-05fa-4430-8230-403d875a59b6"
718,"c2c31198-25db-4981-96e5-cf07d7d0b9c6"
14908,"79d0a201-2553-44f6-beae-3a9e05c33a77"
244,"aed10b06-3fe8-4706-b99a-5edd9bb2522e"
9003,"d57427b6-908e-4e02-adbf-3658833dc121"
715,"87699f36-aa34-4d02-ab17-ab2141472cd7"
9910,"c50a728f-e1e1-41e3-99fb-4f5e045b6dff"
1452,"8163244a-e1a2-410b-917d-682202d3b4f6"
1538,"28000baa-5098-49e9-80c8-659769b8ffd5"
1748,"d57427b6-908e-4e02-adbf-3658833dc121"
1456,"d3a06dca-c279-4f92-a4e7-d226c9426e5d"
408,"22b0ff92-52fb-4012-a0fb-bcb76d8ed0fe"
1304,"d03fa686-c22a-44a3-ad6a-cad0fe2908e2"
1010,"1095309d-9c7e-493f-9800-c24dfe783f53"
1112,"cec85cf5-a54b-4220-aef5-c75a1fd4ddfb"
974,"7e5d427e-eb9d-4081-bbfa-e298bde33def"
848,"8535e22e-a1ae-4b5d-9a39-0a9a746f7d50"
354,"1ec7111a-758e-437d-9644-dcdecbde40ff"
1174,"7a34539d-c8b4-43fd-a867-263b29f59b91"
818,"ddd04f49-070b-4b99-a27b-99aa757c04ae"
1478,"87956f71-7ff2-4132-bc29-a3c89070aaa3"
768,"bf7b3cd4-00a6-4048-b04d-463b4d8f6b90"
1292,"2c389294-08d5-4884-ae6c-2d54bff593fd"
226,"3fc31e2e-f2b0-4280-9c84-3bf26f78f74d"
470,"dc26d910-dd28-406a-8398-9153f891afdf"
790,"c1f4eec6-1550-4b5f-a59b-8bca1d8d1219"
1314,"32cb6b4e-7693-40ed-a795-1bea6ee97972"
12370,"22ca1fcb-bec9-4ca0-8c85-ee67efe1e705"
1102,"97954ae1-a35d-447f-a808-5e6dad00ae61"
946,"c0ad1280-503d-4421-b5dd-5e43b195551f"
290,"64c4ffe9-763d-4d6f-a4f9-114e8ac1178b"
432,"4c5b7aef-c2fa-4194-9d54-5ba1024cea52"
1058,"68821d43-058c-4484-9a45-49949f749538"
1668,"b59dc807-1a67-4ded-9025-73167eab9d84"
314,"83f15757-56f1-4c67-8c90-b681450830b5"
1296,"5d2cc7fd-cac8-45c3-bbe1-248d73f3955c"
1060,"b60acdfc-74d4-422d-8608-42f931159d18"
298,"606e54ee-baf3-43ca-a1ff-a32d4ce4ab05"
1446,"cc19f618-e475-4faf-abca-67cda3a58d36"
1584,"25e22520-43eb-4453-914e-a34d8579b1e0"
12497,"dbeecab9-6c05-4625-9522-7543dfd7180c"
10007,"4629fb99-aeea-429e-b72b-704c668ffcc3"
1396,"0504b703-c6bd-4199-a863-65cf6e598ca9"
488,"09e3ccc1-5fda-4fbe-bcc5-a032577aba89"
1144,"fbe18fd2-682e-4037-91a9-d74bf06264b0"
720,"ab8e1d61-ef6b-4cf3-bd44-a2b21856f672"
1374,"e5d5b125-f5df-429b-9a5c-b64e68698396"
1722,"d2e78d62-79eb-401b-be2e-74487e06a5dc"
312,"db5494d9-99c8-4c8d-bbe2-b3fd62f117fa"
640,"3af360aa-2bd1-4433-b4d4-111b38b7176b"
680,"220a0a17-2653-4441-af89-c35cf16d95a8"
838,"6a25b0c5-4be3-4ca1-aa74-010a01984b45"
1672,"c6c3d431-59bc-45b6-9ff2-4cc29c0643a4"
1686,"8fc46e0c-96b1-4235-854a-a2ee49f7839d"
11225,"ff92b8a3-42a9-4ca9-9247-c1c49a617cb5"
518,"7731a920-4bfd-4017-aa4c-dacd80cde55a"
12539,"745764e9-40d0-438b-a1ce-b7eec7799f03"
1548,"bda0f191-065c-4b59-b753-a940e4f8b9de"
1558,"9390a17e-9af9-4491-b553-a0c244701937"
1630,"071880e3-8d14-4b2f-a097-88d91a8ea512"
15008,"58f2725a-bdd4-4a47-8c5e-f9cc00e20d37"
1056,"02a38114-cfef-4831-a5a1-be6db0b5f59e"
584,"232e2655-48d7-4fd9-86e8-0f0a19b1eb03"
17701,"4825716e-0f05-4027-b3a2-28513dfca027"
12644,"0aee373d-b911-4a97-8997-e016db5e744a"
12646,"616abd7a-0e54-4529-b3cd-c75d50c5c88c"
14804,"dc88cd49-01c2-4cae-bfba-5bf49b19de4b"
15009,"b3ac342c-085b-4eca-9175-335821c3c7e4"
12373,"4e778d46-d0cb-45be-bc85-c62be01aa767"
9905,"29b28ba3-64d2-4a00-aa20-5ef28c727525"
12574,"0b1d8399-b9df-413d-8740-bb2bddc942c1"
13042,"19196fd3-b432-4f7f-a07a-b3d86b582771"
14906,"f2f63326-b034-4d34-b97c-bbd944e01328"
10111,"6a31cecb-9b1e-4740-bd2c-a3e62dab9fe2"
15004,"5540c2c7-430b-42c5-9dc6-499bfd665c68"
10073,"ce1ff147-032c-41da-b6a4-354231cb1d8d"
960,"a9c76a7f-4f09-47d0-a5b0-efd70cd6f3db"
667,"2a482b7d-094e-4b27-bc32-88cbd8831b5e"
872,"6dfed1d1-53ed-412f-9043-e91bb7beb4f7"
28398,"eb0ece27-b7e5-4f64-b3f5-ceb7bc22996c"
474,"141efaf8-9b68-49b7-a4c1-766294b8fe69"
21093,"f48fee58-22a3-4128-b89b-b9cdfb12d563"
16006,"9f1dee8a-9b5e-427e-9d87-392bfb054752"
15006,"3399ecbc-b310-417e-8099-f99b421598f0"
13273,"be5d5889-13be-4d3c-8547-0dc6c1d3f353"
11182,"a255c713-62aa-4eb4-8c3f-989bbc358a76"
11676,"70b90b44-4c5b-4bd4-a07e-8576a9dcd318"
15087,"c34d9da7-e118-48d5-8ec8-429813950e09"
11192,"c64220bf-6f04-4fc1-a9d9-4bcda19ca9a0"
11104,"6931a569-81f3-4c7d-beed-d242ed0d29c3"
996,"a28d2bd0-4225-47ee-bd96-0cab41c25cf8"
12568,"2abfe248-54a2-49b9-9d7c-2cd172a9c508"
1207,"e5427caa-5782-442e-a605-e40d59bbd7b8"
1716,"898aa2aa-d04f-4d47-9aaf-6269962d67b9"
1359,"3dadfdd9-6c7d-4d3f-9011-95934dff823c"
850,"ba3bcc9e-ed92-47d4-87df-627b5230ab76"
25121,"42eaf569-8485-419a-8069-c9ac71991484"
25237,"fe5cd5cd-a0eb-40be-b8c2-82eddf382281"
1434,"f892aacb-99ae-4a4e-85ee-622df749a62a"
10126,"b2be1d11-7659-4cce-9215-30aee5749971"
1458,"e11e6ec8-809f-48b5-8b95-650873a38ffd"
1268,"517bb6e9-95a0-4ddf-8406-b30609baf5b9"
1640,"6c75e397-b14e-40e3-bee3-86e5694db1bb"
450,"80111a80-2c0f-4915-9303-faf561654f8a"
1524,"5744c1df-55db-45fe-8cc1-7c1a4f15f293"
10709,"971ef4c7-b22a-4a81-89c5-b0b60ff46dfd"
9914,"ee94d4cc-5abc-4f48-ae7a-8d6fa039c084"
13317,"c18deb5a-7aa1-440c-a8fa-1bba79c2bd4f"
588,"c7252143-3c5b-44d9-b5bc-f7bda765a8da"
10695,"aa8842f7-3b16-49ad-80fe-90ca3f34f4e2"
10652,"64c63f40-3fc1-4a62-969a-9c2306b439f5"
10531,"70dedc92-ad79-46a9-828d-39d971122a8f"
10770,"63d25425-3d44-4a21-bd1d-c0076addb115"
624,"dbb84631-24f6-4eac-8b2d-7b491e01f3ce"
792,"9133ce12-ee48-4cc7-ae2c-577bbb38564c"
492,"55f87a8f-571b-4dc3-9f4a-39746e1e4f9d"
25228,"7afc35dd-720a-4812-aedc-fefc0431e670"
25099,"e45257f0-a5d7-4434-86b3-5a560183860c"
13159,"a8d84c92-5b91-478a-9283-8e0822ad547d"
13182,"50306a21-2626-4cc6-9f70-9e78cc85c4d4"
10575,"f9ba627a-9fc7-4cd8-918b-7c3c9e0d33f9"
28114,"33f89275-c0ac-43ec-a96f-4d3de2f72bbb"
10734,"139201a5-f87c-4ee5-98ee-27fba1df3b53"
28643,"bba55a50-c524-48bd-94b1-3f594b1e76e2"
13360,"884f17d0-4b31-4ff4-8bba-0cd74eae3b0f"
30500,"c5a22c7b-ff61-416b-be5d-f18948147988"
25120,"1c435bcb-e030-4c22-bae8-a3e0e4d0fe36"
12371,"5008cfc6-50bd-4c50-a4d5-a841b9db56d5"
10623,"50791d25-cf12-4df6-899d-66cc1fca3b31"
7974,"0690ae4e-1270-4305-bdce-642fb61528a1"
1570,"94ebb372-907f-4d1c-8f6d-2c9f71eeb8c0"
1044,"29476712-7009-43d8-9362-052c4b72ed7c"
1328,"9ead8253-e632-4512-a181-3e63df3cdce9"
1252,"8d5dfc26-499f-4401-902e-666c257e11d3"
1064,"fa64c6b2-4bcc-431d-98ff-4fa74b338790"
12565,"347702b6-581b-4be0-9148-2fdabdc0d82c"
1068,"4a569c22-08ef-48ee-9a20-1d1a337850e5"
10078,"ce6878f8-a201-417f-8574-0b28ef7200d8"
10609,"02bab1b6-02be-4b2e-920d-ff214ee7bc84"
10724,"6b518858-74af-4125-95f0-ca54d746fb8e"
10588,"03557690-d90b-4541-93d2-6255c4f91b14"
