"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div","Tm_OH"
"2018",10,"1322","1276","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"20",0,NA,1
"2018",1,"1324","372","A","L","",2018-08-24,0,12,48,-36,0,"34",NA,0,0,"6",0,NA,1
"2018",2,"1324","466","A","L","",2018-08-31,0,18,20,-2,0,"35",NA,0,0,"22",0,NA,1
"2018",3,"1324","1506","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"18",0,NA,1
"2018",4,"1324","1394","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"10",0,NA,1
"2018",5,"1324","874","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"24",0,NA,1
"2018",6,"1324","1398","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"10",0,NA,1
"2018",7,"1324","244","A","","",2018-10-04,0,NA,NA,NA,0,"40",NA,0,0,"6",0,NA,1
"2018",8,"1324","1734","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"10",0,NA,1
"2018",9,"1324","1482","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"2",0,NA,1
"2018",10,"1324","1608","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"6",0,NA,1
"2018",1,"1326","444","A","W","",2018-08-24,0,23,7,16,1,"34",NA,0,0,"5",0,NA,1
"2018",2,"1326","964","A","L","",2018-08-31,0,7,35,-28,0,"35",NA,0,0,"9",0,NA,1
"2018",3,"1326","1281","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"9",0,NA,1
"2018",4,"1326","710","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"7",0,NA,1
"2018",5,"1326","146","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"9",0,NA,1
"2018",6,"1326","1522","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"9",0,NA,1
"2018",7,"1326","1288","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"9",0,NA,1
"2018",8,"1326","436","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1326","160","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"7",0,NA,1
"2018",10,"1326","422","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"5",0,NA,1
"2018",1,"1328","584","H","W","",2018-08-24,0,25,0,25,1,"34",NA,0,0,"13",0,NA,1
"2018",2,"1328","1494","A","W","",2018-08-31,0,61,0,61,1,"35",NA,0,0,"25",0,NA,1
"2018",3,"1328","488","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"25",0,NA,1
"2018",4,"1328","1112","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"21",0,NA,1
"2018",5,"1328","346","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"14",0,NA,1
"2018",6,"1328","1448","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA,1
"2018",7,"1328","1751","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1328","440","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1328","630","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"17",0,NA,1
"2018",10,"1328","1058","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"21",0,NA,1
"2018",1,"1330","158","H","L","",2018-08-24,0,20,41,-21,0,"34",NA,0,0,"12",0,NA,1
"2018",2,"1330","1062","A","W","",2018-09-01,0,42,7,35,1,"35",NA,0,0,"12",0,NA,1
"2018",3,"1330","1664","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"8",0,NA,1
"2018",4,"1330","696","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"8",0,NA,1
"2018",5,"1330","1074","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"12",0,NA,1
"2018",6,"1330","516","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"8",0,NA,1
"2018",7,"1330","1164","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"12",0,NA,1
"2018",8,"1330","884","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1330","1002","A","","",2018-10-18,0,NA,NA,NA,0,"42",NA,0,0,"16",0,NA,1
"2018",10,"1330","1520","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"8",0,NA,1
"2018",1,"1332","1506","A","L","",2018-08-24,0,29,34,-5,0,"34",NA,0,0,"18",0,NA,1
"2018",2,"1332","1266","H","L","",2018-08-31,0,33,47,-14,0,"35",NA,0,0,"14",0,NA,1
"2018",3,"1332","1172","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"22",0,NA,1
"2018",4,"1332","1722","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"22",0,NA,1
"2018",5,"1332","508","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"18",0,NA,1
"2018",6,"1332","820","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"18",0,NA,1
"2018",7,"1332","530","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"18",0,NA,1
"2018",8,"1332","636","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"18",0,NA,1
"2018",9,"1332","606","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"18",0,NA,1
"2018",10,"1332","1212","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"18",0,NA,1
"2018",0,"13338","13260","A","L","",2018-08-17,0,26,35,-9,0,"33",NA,0,0,"",1,"",0
"2018",1,"13338","13284","A","W","",2018-08-24,0,31,7,24,1,"34",NA,0,0,"",1,"",0
"2018",2,"13338","13021","A","L","",2018-08-31,0,14,52,-38,0,"35",NA,0,0,"",1,"",0
"2018",3,"13338","13339","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,"",0
"2018",4,"13338","13020","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,"",0
"2018",5,"13338","13055","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"13338","13326","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,"",0
"2018",7,"13338","1348","N","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"11",0,NA,0
"2018",8,"13338","13027","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,"",0
"2018",9,"13338","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",0,"13385","13199","A","L","",2018-08-17,0,0,6,-6,0,"33",NA,0,0,"",1,"",0
"2018",1,"13385","958","H","L","",2018-08-24,0,0,42,-42,0,"34",NA,0,0,"24",0,NA,0
"2018",2,"13385","13151","H","W","",2018-08-31,0,33,14,19,1,"35",NA,0,0,"",1,"",0
"2018",3,"13385","13023","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,"",0
"2018",4,"13385","13324","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,"",0
"2018",5,"13385","13174","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"0",1,"3",0
"2018",6,"13385","874","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"24",0,NA,0
"2018",7,"13385","13307","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,"",0
"2018",8,"13385","13000","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,"",0
"2018",9,"13385","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",0,"13389","13392","A","L","",2018-08-17,0,18,22,-4,0,"33",NA,0,0,"",1,"",0
"2018",1,"13389","13396","H","W","",2018-08-24,0,18,10,8,1,"34",NA,0,0,"",1,"",0
"2018",2,"13389","13168","H","L","",2018-08-31,0,12,35,-23,0,"35",NA,0,0,"",1,"",0
"2018",3,"13389","320","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"12",0,NA,0
"2018",4,"13389","13390","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,"",0
"2018",5,"13389","13331","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"13389","13492","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,"",0
"2018",7,"13389","13403","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,"",0
"2018",8,"13389","13270","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,"",0
"2018",9,"13389","13499","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",1,"134","708","H","W","",2018-08-24,0,24,7,17,1,"34",NA,0,0,"22",0,NA,1
"2018",2,"134","862","A","W","",2018-08-31,0,28,27,1,1,"35",NA,0,0,"22",0,NA,1
"2018",3,"134","820","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"18",0,NA,1
"2018",4,"134","1634","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"14",0,NA,1
"2018",5,"134","1234","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"26",0,NA,1
"2018",6,"134","272","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"14",0,NA,1
"2018",7,"134","864","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"18",0,NA,1
"2018",8,"134","466","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"22",0,NA,1
"2018",9,"134","542","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"134","1506","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"18",0,NA,1
"2018",1,"1340","1421","H","W","",2018-08-23,0,39,0,39,1,"34",NA,0,0,"16",0,NA,1
"2018",2,"1340","208","A","L","",2018-09-01,0,20,53,-33,0,"35",NA,0,0,"20",0,NA,1
"2018",3,"1340","10519","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"0",1,"7",1
"2018",4,"1340","382","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"20",0,NA,1
"2018",5,"1340","1504","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"20",0,NA,1
"2018",6,"1340","1104","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"28",0,NA,1
"2018",7,"1340","9272","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"28",0,NA,1
"2018",8,"1340","1956","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"20",0,NA,1
"2018",9,"1340","460","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"24",0,NA,1
"2018",10,"1340","886","A","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"28",0,NA,1
"2018",1,"1342","475","H","L","",2018-08-24,0,7,56,-49,0,"34",NA,0,0,"8",0,NA,1
"2018",2,"1342","502","A","L","",2018-08-31,0,15,46,-31,0,"35",NA,0,0,"11",0,NA,1
"2018",3,"1342","748","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"11",0,NA,1
"2018",4,"1342","1106","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"9",0,NA,1
"2018",5,"1342","1626","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"16",0,NA,1
"2018",6,"1342","1348","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"11",0,NA,1
"2018",7,"1342","926","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"10",0,NA,1
"2018",8,"1342","224","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"11",0,NA,1
"2018",9,"1342","9916","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"0",1,"7",1
"2018",10,"1342","218","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"11",0,NA,1
"2018",1,"1344","322","H","W","",2018-08-24,0,31,13,18,1,"34",NA,0,0,"13",0,NA,1
"2018",2,"1344","1008","H","W","",2018-09-01,0,34,14,20,1,"35",NA,0,0,"15",0,NA,1
"2018",3,"1344","1000","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"19",0,NA,1
"2018",4,"1344","968","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"19",0,NA,1
"2018",5,"1344","751","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"13",0,NA,1
"2018",6,"1344","294","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"15",0,NA,1
"2018",7,"1344","182","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"19",0,NA,1
"2018",8,"1344","1566","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"19",0,NA,1
"2018",9,"1344","1460","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"17",0,NA,1
"2018",10,"1344","784","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"10",0,NA,1
"2018",1,"1346","1016","A","L","",2018-08-24,0,39,42,-3,0,"34",NA,0,0,"1",0,NA,1
"2018",2,"1346","11171","H","L","",2018-08-31,0,20,21,-1,0,"35",NA,0,0,"0",1,"1",1
"2018",3,"1346","12532","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"0",1,"2",1
"2018",4,"1346","522","A","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"4",0,NA,1
"2018",5,"1346","9918","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"0",1,"2",1
"2018",6,"1346","274","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA,1
"2018",7,"1346","13167","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"2",1
"2018",8,"1346","25237","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"0",1,"3",1
"2018",9,"1346","1056","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"4",0,NA,1
"2018",10,"1346","1354","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"1",0,NA,1
"2018",1,"1348","476","N","W","",2018-08-25,0,35,0,35,1,"34",NA,0,0,"12",0,NA,1
"2018",2,"1348","838","A","W","",2018-08-31,0,32,22,10,1,"35",NA,0,0,"3",0,NA,1
"2018",3,"1348","310","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"13",0,NA,1
"2018",4,"1348","192","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"8",0,NA,1
"2018",5,"1348","10562","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"0",1,"2",1
"2018",6,"1348","1342","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"7",0,NA,1
"2018",7,"1348","13338","N","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"1",1
"2018",8,"1348","218","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"11",0,NA,1
"2018",9,"1348","1719","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"8",0,NA,1
"2018",10,"1348","224","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"11",0,NA,1
"2018",1,"1350","124","A","L","",2018-08-24,0,10,42,-32,0,"34",NA,0,0,"6",0,NA,1
"2018",2,"1350","11676","A","W","",2018-08-31,0,52,14,38,1,"35",NA,0,0,"0",1,"2",1
"2018",3,"1350","385","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA,1
"2018",4,"1350","372","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"6",0,NA,1
"2018",5,"1350","586","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"2",0,NA,1
"2018",6,"1350","1360","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"6",0,NA,1
"2018",7,"1350","872","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"6",0,NA,1
"2018",8,"1350","342","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"6",0,NA,1
"2018",9,"1350","1704","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"2",0,NA,1
"2018",10,"1350","616","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"6",0,NA,1
"2018",0,"13506","13618","H","W","",2018-08-17,0,30,12,18,1,"33",NA,0,0,"",1,"",0
"2018",1,"13506","1638","A","L","",2018-08-24,0,20,56,-36,0,"34",NA,0,0,"3",0,NA,0
"2018",2,"13506","13678","A","W","",2018-08-31,0,36,14,22,1,"35",NA,0,0,"",1,"",0
"2018",3,"13506","13613","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,"",0
"2018",5,"13506","13682","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"13506","13777","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,"",0
"2018",7,"13506","13615","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,"",0
"2018",8,"13506","13757","A","","",2018-10-11,0,NA,NA,NA,0,"41",NA,0,0,"",1,"",0
"2018",9,"13506","13868","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",10,"13506","13502","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,"",0
"2018",1,"1352","430","A","W","",2018-08-24,0,22,0,22,1,"34",NA,0,0,"24",0,NA,1
"2018",2,"1352","510","H","W","",2018-08-31,0,62,0,62,1,"35",NA,0,0,"16",0,NA,1
"2018",3,"1352","1358","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"28",0,NA,1
"2018",4,"1352","120","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"18",0,NA,1
"2018",5,"1352","1092","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"28",0,NA,1
"2018",6,"1352","958","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"24",0,NA,1
"2018",7,"1352","1052","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"28",0,NA,1
"2018",8,"1352","604","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"24",0,NA,1
"2018",9,"1352","394","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"24",0,NA,1
"2018",10,"1352","1230","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"24",0,NA,1
"2018",1,"1354","724","H","L","",2018-08-25,0,14,21,-7,0,"34",NA,0,0,"5",0,NA,1
"2018",2,"1354","1016","H","L","",2018-09-01,0,7,28,-21,0,"35",NA,0,0,"1",0,NA,1
"2018",3,"1354","540","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA,1
"2018",4,"1354","9918","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"0",1,"2",1
"2018",5,"1354","522","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"4",0,NA,1
"2018",6,"1354","25228","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"0",1,"2",1
"2018",7,"1354","25238","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"3",1
"2018",8,"1354","1056","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"4",0,NA,1
"2018",9,"1354","1388","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"4",0,NA,1
"2018",10,"1354","1346","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"1",0,NA,1
"2018",1,"1358","1734","H","W","",2018-08-24,0,50,13,37,1,"34",NA,0,0,"10",0,NA,1
"2018",2,"1358","874","A","L","",2018-08-31,0,10,20,-10,0,"35",NA,0,0,"24",0,NA,1
"2018",3,"1358","1352","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"24",0,NA,1
"2018",4,"1358","958","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"24",0,NA,1
"2018",5,"1358","1600","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"18",0,NA,1
"2018",6,"1358","1052","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"28",0,NA,1
"2018",7,"1358","394","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"24",0,NA,1
"2018",8,"1358","1230","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"24",0,NA,1
"2018",9,"1358","1092","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"28",0,NA,1
"2018",10,"1358","120","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"18",0,NA,1
"2018",1,"1359","974","A","W","",2018-08-24,0,14,0,14,1,"34",NA,0,0,"25",0,NA,1
"2018",2,"1359","1094","H","W","",2018-08-31,0,26,6,20,1,"35",NA,0,0,"25",0,NA,1
"2018",3,"1359","566","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"25",0,NA,1
"2018",4,"1359","1716","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"25",0,NA,1
"2018",5,"1359","1280","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"21",0,NA,1
"2018",6,"1359","1296","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"27",0,NA,1
"2018",7,"1359","432","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"26",0,NA,1
"2018",8,"1359","514","A","","",2018-10-11,0,NA,NA,NA,0,"41",NA,0,0,"13",0,NA,1
"2018",9,"1359","432","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"26",0,NA,1
"2018",10,"1359","348","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA,1
"2018",1,"136","1308","H","W","",2018-08-24,0,40,7,33,1,"34",NA,0,0,"28",0,NA,1
"2018",2,"136","100","A","W","",2018-08-31,0,37,6,31,1,"35",NA,0,0,"22",0,NA,1
"2018",3,"136","732","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"26",0,NA,1
"2018",4,"136","424","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"26",0,NA,1
"2018",5,"136","990","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"26",0,NA,1
"2018",6,"136","1592","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"18",0,NA,1
"2018",7,"136","862","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"22",0,NA,1
"2018",8,"136","128","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"26",0,NA,1
"2018",9,"136","1594","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"26",0,NA,1
"2018",10,"136","854","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1360","242","A","L","",2018-08-24,0,8,15,-7,0,"34",NA,0,0,"10",0,NA,1
"2018",2,"1360","1248","H","W","",2018-08-31,0,19,7,12,1,"35",NA,0,0,"6",0,NA,1
"2018",3,"1360","1201","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"11",0,NA,1
"2018",4,"1360","1704","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"2",0,NA,1
"2018",5,"1360","616","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"6",0,NA,1
"2018",6,"1360","1350","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"6",0,NA,1
"2018",7,"1360","586","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"2",0,NA,1
"2018",8,"1360","372","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"6",0,NA,1
"2018",9,"1360","872","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"6",0,NA,1
"2018",10,"1360","342","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"6",0,NA,1
"2018",1,"1364","446","H","L","",2018-08-23,0,19,54,-35,0,"34",NA,0,0,"25",0,NA,1
"2018",2,"1364","534","A","L","",2018-08-31,0,7,48,-41,0,"35",NA,0,0,"18",0,NA,1
"2018",3,"1364","1571","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"10",0,NA,1
"2018",4,"1364","1410","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"10",0,NA,1
"2018",5,"1364","1620","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"17",0,NA,1
"2018",6,"1364","384","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"10",0,NA,1
"2018",7,"1364","1378","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1364","1542","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"21",0,NA,1
"2018",9,"1364","642","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"17",0,NA,1
"2018",10,"1364","786","A","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA,1
"2018",1,"1370","312","H","W","",2018-08-24,0,24,14,10,1,"34",NA,0,0,"22",0,NA,1
"2018",2,"1370","1374","A","L","",2018-09-01,0,0,42,-42,0,"35",NA,0,0,"26",0,NA,1
"2018",3,"1370","343","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"26",0,NA,1
"2018",4,"1370","1372","H","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"26",0,NA,1
"2018",5,"1370","298","A","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"26",0,NA,1
"2018",6,"1370","452","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"26",0,NA,1
"2018",7,"1370","1710","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"18",0,NA,1
"2018",8,"1370","834","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"22",0,NA,1
"2018",9,"1370","640","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"1370","950","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"22",0,NA,1
"2018",1,"1372","1374","H","L","",2018-08-25,0,6,37,-31,0,"34",NA,0,0,"26",0,NA,1
"2018",2,"1372","1064","H","L","",2018-09-01,0,16,28,-12,0,"35",NA,0,0,"26",0,NA,1
"2018",3,"1372","290","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"18",0,NA,1
"2018",4,"1372","1370","A","","",2018-09-15,0,NA,NA,NA,0,"37",NA,0,0,"26",0,NA,1
"2018",5,"1372","834","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"22",0,NA,1
"2018",6,"1372","1710","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"18",0,NA,1
"2018",7,"1372","640","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"22",0,NA,1
