"","Season","Week",""
"754",2017,2,0.67
"820",2017,2,0
"864",2017,2,0.19
"1072",2017,2,0.01
"1156",2017,2,0.12
"1172",2017,2,0.4
"1184",2017,2,0.01
"1212",2017,2,0.03
"1214",2017,2,0.38
"1236",2017,2,0
"1260",2017,2,0.06
"1300",2017,2,0.11
"1332",2017,2,0.04
"1506",2017,2,0.39
"1592",2017,2,0.06
"1710",2017,2,0.05
"108",2017,2,0
"182",2017,2,0.15
"220",2017,2,0.04
"362",2017,2,0.05
"410",2017,2,0.66
"556",2017,2,0.09
"706",2017,2,0.28
"760",2017,2,0.64
"794",2017,2,0.65
"816",2017,2,0.08
"866",2017,2,0.22
"968",2017,2,0.48
"1048",2017,2,0
"1150",2017,2,0.03
"1166",2017,2,0.01
"1186",2017,2,0.63
"1256",2017,2,0.11
"1268",2017,2,0.23
"1270",2017,2,0.04
"1318",2017,2,0.01
"1458",2017,2,0.01
"1566",2017,2,0.06
"1652",2017,2,0.06
"1690",2017,2,0
"1696",2017,2,0.89
"1740",2017,2,0
"120",2017,2,0.06
"208",2017,2,0.35
"228",2017,2,0.41
"264",2017,2,0.02
"318",2017,2,0.14
"369",2017,2,0.65
"382",2017,2,0.11
"490",2017,2,0.08
"588",2017,2,0
"672",2017,2,0.83
"676",2017,2,0
"920",2017,2,0.08
"924",2017,2,0.74
"928",2017,2,0.1
"954",2017,2,0.06
"1018",2017,2,0.42
"1042",2017,2,0.07
"1134",2017,2,0.08
"1272",2017,2,0.05
"1276",2017,2,0.03
"1284",2017,2,0
"1504",2017,2,0.27
"1600",2017,2,0.08
"1644",2017,2,0.02
"1682",2017,2,0.29
"1956",2017,2,0.01
"256",2017,2,0.04
"260",2017,2,0
"308",2017,2,0
"404",2017,2,0.7
"408",2017,2,0.13
"504",2017,2,0.21
"750",2017,2,0.08
"812",2017,2,0.52
"860",2017,2,0.01
"912",2017,2,0.29
"992",2017,2,0.44
"1010",2017,2,0
"1044",2017,2,0
"1058",2017,2,0.16
"1174",2017,2,0.21
"1192",2017,2,0.06
"1280",2017,2,0.01
"1328",2017,2,0.19
"1426",2017,2,0.12
"1456",2017,2,0.01
"1478",2017,2,0.24
"1542",2017,2,0.11
"1570",2017,2,0.11
"1630",2017,2,0
"1640",2017,2,0
"1650",2017,2,0
"1668",2017,2,0.46
"100",2017,2,0.26
"312",2017,2,0
"316",2017,2,0.19
"400",2017,2,0.33
"412",2017,2,0.01
"434",2017,2,0.14
"466",2017,2,0
"530",2017,2,0
"542",2017,2,0
"572",2017,2,0.05
"640",2017,2,0.32
"708",2017,2,0.1
"720",2017,2,0.2
"834",2017,2,0
"862",2017,2,0.55
"900",2017,2,0
"946",2017,2,0.21
"950",2017,2,0.26
"1066",2017,2,0.08
"1102",2017,2,0
"1216",2017,2,0.21
"1234",2017,2,0.07
"1308",2017,2,0
"1400",2017,2,0.12
"1532",2017,2,0.12
"1670",2017,2,0.03
"1722",2017,2,0
"1742",2017,2,0.33
"102",2017,2,0.05
"105",2017,2,0
"162",2017,2,0.29
"194",2017,2,0.05
"250",2017,2,0
"284",2017,2,0.12
"326",2017,2,0.71
"334",2017,2,0.1
"442",2017,2,0
"458",2017,2,0.06
"492",2017,2,0.08
"498",2017,2,0.12
"524",2017,2,0.01
"544",2017,2,0.02
"578",2017,2,0.01
"598",2017,2,0.48
"624",2017,2,0.14
"664",2017,2,0.05
"744",2017,2,0
"1084",2017,2,0.24
"1090",2017,2,0.12
"1096",2017,2,0.01
"1144",2017,2,0.01
"1226",2017,2,0.04
"1406",2017,2,0.71
"1418",2017,2,0.43
"1450",2017,2,0.04
"1586",2017,2,0
"110",2017,2,0.03
"130",2017,2,0.06
"206",2017,2,0.15
"236",2017,2,0.03
"368",2017,2,0.04
"394",2017,2,0.06
"430",2017,2,0.22
"460",2017,2,0.83
"462",2017,2,0
"470",2017,2,0.03
"576",2017,2,0.06
"604",2017,2,0.24
"772",2017,2,0.06
"874",2017,2,0.63
"958",2017,2,0.31
"1004",2017,2,0.67
"1082",2017,2,0
"1136",2017,2,0.02
"1230",2017,2,0
"1340",2017,2,0.08
"1352",2017,2,0.25
"1468",2017,2,0.08
"1553",2017,2,0.93
"1562",2017,2,0.05
"1564",2017,2,0.01
"1688",2017,2,0.05
"1712",2017,2,0.05
"9057",2017,2,0.05
"348",2017,2,0
"418",2017,2,0.21
"446",2017,2,0.53
"450",2017,2,0.43
"456",2017,2,0.42
"488",2017,2,0.09
"566",2017,2,0
"768",2017,2,0.01
"786",2017,2,0.41
"850",2017,2,0
"906",2017,2,0
"934",2017,2,0.27
"974",2017,2,0.03
"996",2017,2,0.01
"1094",2017,2,0.05
"1294",2017,2,0
"1304",2017,2,0
"1359",2017,2,0.07
"1378",2017,2,0.05
"1494",2017,2,0.01
"1536",2017,2,0.2
"1556",2017,2,0.1
"1654",2017,2,0.02
"1716",2017,2,0.09
"1751",2017,2,0.01
"7974",2017,2,0
"126",2017,2,0.01
"128",2017,2,0
"136",2017,2,0.06
"154",2017,2,0.68
"278",2017,2,0
"298",2017,2,0.52
"343",2017,2,0
"424",2017,2,0
"432",2017,2,0.05
"452",2017,2,0.02
"512",2017,2,0.04
"520",2017,2,0.15
"722",2017,2,0.01
"726",2017,2,0
"732",2017,2,0.03
"854",2017,2,0.1
"990",2017,2,0.27
"1060",2017,2,0.07
"1064",2017,2,0.08
"1130",2017,2,0.01
"1228",2017,2,0.03
"1370",2017,2,0.13
"1372",2017,2,0.1
"1374",2017,2,0.61
"1446",2017,2,0
"1594",2017,2,0
"1646",2017,2,0.08
"172",2017,2,0.19
"204",2017,2,0.02
"222",2017,2,0.07
"296",2017,2,0.12
"314",2017,2,0.11
"454",2017,2,0.46
"484",2017,2,0.17
"494",2017,2,0.03
"553",2017,2,0
"594",2017,2,0
"618",2017,2,0
"668",2017,2,0.01
"681",2017,2,0
"908",2017,2,0.95
"938",2017,2,0.1
"1036",2017,2,0.1
"1040",2017,2,0
"1063",2017,2,0.03
"1178",2017,2,0.01
"1262",2017,2,0.05
"1306",2017,2,0.29
"1453",2017,2,0.01
"1454",2017,2,0.26
"1514",2017,2,0.1
"1540",2017,2,0.13
"1628",2017,2,0.54
"1737",2017,2,0.91
"122",2017,2,0
"246",2017,2,0.01
"324",2017,2,0.13
"328",2017,2,0.01
"438",2017,2,0.61
"602",2017,2,0.17
"694",2017,2,0.02
"715",2017,2,0.9
"776",2017,2,0.07
"852",2017,2,0.65
"886",2017,2,0.06
"1023",2017,2,0
"1052",2017,2,0.06
"1054",2017,2,0
"1092",2017,2,0
"1104",2017,2,0.04
"1242",2017,2,0
"1298",2017,2,0
"1310",2017,2,0.27
"1358",2017,2,0.01
"1452",2017,2,0.03
"1538",2017,2,0.01
"1546",2017,2,0.04
"1576",2017,2,0.11
"1642",2017,2,0
"9272",2017,2,0.04
"9461",2017,2,0
"148",2017,3,0.08
"200",2017,3,0.02
"306",2017,3,0.48
"385",2017,3,0.25
"540",2017,3,0.22
"650",2017,3,0.04
"764",2017,3,0.05
"792",2017,3,0
"1016",2017,3,0.56
"1244",2017,3,0.43
"1292",2017,3,0.11
"1346",2017,3,0.41
"1354",2017,3,0.59
"1408",2017,3,0.02
"1428",2017,3,0.2
"1492",2017,3,0.37
"1498",2017,3,0
"268",2017,3,0
"474",2017,3,0.58
"486",2017,3,0.17
"532",2017,3,0
"586",2017,3,0
"704",2017,3,0.02
"876",2017,3,0.14
"894",2017,3,0.2
"970",2017,3,0.08
"1006",2017,3,0.04
"1088",2017,3,0.03
"1202",2017,3,0.21
"1203",2017,3,0.54
"1211",2017,3,0.22
"1482",2017,3,0.92
"1572",2017,3,0.14
"1671",2017,3,0.16
"1704",2017,3,0.39
"1738",2017,3,0
"178",2017,3,0.05
"336",2017,3,0.11
"345",2017,3,0
"680",2017,3,0
"682",2017,3,0.07
"713",2017,3,0.7
"716",2017,3,0.3
"717",2017,3,0.12
"807",2017,3,0
"838",2017,3,0.02
"1020",2017,3,0.4
"1142",2017,3,0.43
"1254",2017,3,0.39
"1255",2017,3,0.48
"1290",2017,3,0.01
"1480",2017,3,0.02
"1638",2017,3,0.82
"1686",2017,3,0
"396",2017,3,0.79
"522",2017,3,0.03
"550",2017,3,0.05
"685",2017,3,0
"836",2017,3,0.01
"837",2017,3,0
"846",2017,3,0.16
"972",2017,3,0.06
"1026",2017,3,0
"1034",2017,3,0.13
"1056",2017,3,0.17
"1188",2017,3,0
"1274",2017,3,0
"1388",2017,3,0.54
"1470",2017,3,0.21
"1508",2017,3,0.11
"1610",2017,3,0.05
"1666",2017,3,0
"1677",2017,3,0.07
"140",2017,3,0.04
"160",2017,3,0.27
"180",2017,3,0.54
"196",2017,3,0.14
"248",2017,3,0.1
"270",2017,3,0.03
"350",2017,3,0.14
"422",2017,3,0.08
"444",2017,3,0
"528",2017,3,0.07
"592",2017,3,0.01
"632",2017,3,0.41
"670",2017,3,0
"692",2017,3,0.58
"724",2017,3,0.53
"740",2017,3,0.3
"782",2017,3,0
"790",2017,3,0.01
"801",2017,3,0.02
"824",2017,3,0.03
"922",2017,3,0.01
"980",2017,3,0.06
"1116",2017,3,0
"1122",2017,3,0.05
"1312",2017,3,0.04
"1326",2017,3,0
"1440",2017,3,0.05
"1614",2017,3,0.01
"124",2017,3,0.61
"150",2017,3,0.72
"152",2017,3,0.01
"244",2017,3,0.06
"372",2017,3,0
"406",2017,3,0.02
"616",2017,3,0
"710",2017,3,0.41
"832",2017,3,0
"1030",2017,3,0.24
"1118",2017,3,0.02
"1146",2017,3,0.01
"1152",2017,3,0
"1154",2017,3,0.01
"1204",2017,3,0.01
"1232",2017,3,0.02
"1248",2017,3,0.06
"1350",2017,3,0
"1360",2017,3,0.04
"1476",2017,3,0.23
"1486",2017,3,0.01
"1510",2017,3,0.09
"1512",2017,3,0
"1588",2017,3,0.01
"1606",2017,3,0.2
"1608",2017,3,0.03
"1684",2017,3,0
"138",2017,3,0.28
"214",2017,3,0.11
"238",2017,3,0.4
"252",2017,3,0
"302",2017,3,0.14
"475",2017,3,0
"483",2017,3,0
"610",2017,3,0.13
"730",2017,3,0.06
"822",2017,3,0.1
"868",2017,3,0.35
"888",2017,3,0
"1032",2017,3,0.41
"1078",2017,3,0.16
"1086",2017,3,0.66
"1140",2017,3,0.26
"1342",2017,3,0
"1612",2017,3,0.23
"1624",2017,3,0.37
"1632",2017,3,0.08
"1656",2017,3,0.01
"1672",2017,3,0
"1674",2017,3,0.01
"1698",2017,3,0.02
"1700",2017,3,0.05
"1736",2017,3,0.21
"1741",2017,3,0.03
"118",2017,3,0.48
"192",2017,3,0.87
"320",2017,3,0.07
"364",2017,3,0.65
"516",2017,3,0.17
"548",2017,3,0.03
"690",2017,3,0.18
"696",2017,3,0.39
"810",2017,3,0.21
"842",2017,3,0.34
"872",2017,3,0.1
"884",2017,3,0.02
"904",2017,3,0.12
"1422",2017,3,0.28
"1484",2017,3,0
"1520",2017,3,0
"1526",2017,3,0.42
"1528",2017,3,0.01
"1552",2017,3,0.3
"1554",2017,3,0.03
"1664",2017,3,0
"1719",2017,3,0.79
"1720",2017,3,0.03
"1746",2017,3,0
"112",2017,3,0.16
"146",2017,3,0.25
"274",2017,3,0.34
"276",2017,3,0.48
"304",2017,3,0.6
"360",2017,3,0.6
"390",2017,3,0
"428",2017,3,0.3
"478",2017,3,0.64
"634",2017,3,0.01
"698",2017,3,0
"736",2017,3,0.18
"802",2017,3,0.17
"902",2017,3,0.24
"964",2017,3,0.23
"994",2017,3,0
"1120",2017,3,0
"1158",2017,3,0.02
"1180",2017,3,0.18
"1281",2017,3,0.01
"1288",2017,3,0.03
"1384",2017,3,0.36
"1472",2017,3,0.06
"1522",2017,3,0.02
"1658",2017,3,0.03
"1724",2017,3,0.63
"168",2017,3,0.43
"242",2017,3,0.06
"342",2017,3,0.57
"384",2017,3,0.11
"392",2017,3,0.27
"398",2017,3,0
"464",2017,3,0
"506",2017,3,0.03
"652",2017,3,0.88
"728",2017,3,0.43
"784",2017,3,0
"856",2017,3,0.06
"880",2017,3,0
"926",2017,3,0.01
"940",2017,3,0.34
"944",2017,3,0.09
"976",2017,3,0.03
"1160",2017,3,0.04
"1224",2017,3,0.39
"1240",2017,3,0.03
"1320",2017,3,0.08
"1324",2017,3,0
"1394",2017,3,0.55
"1398",2017,3,0
"1410",2017,3,0.03
"1571",2017,3,0.44
"1734",2017,3,0.01
"144",2017,3,0.25
"186",2017,3,0.52
"188",2017,3,0.3
"218",2017,3,0.45
"224",2017,3,0.08
"286",2017,3,0.16
"332",2017,3,0
"472",2017,3,0.59
"502",2017,3,0.23
"666",2017,3,0.54
"686",2017,3,0.1
"718",2017,3,0
"748",2017,3,0.22
"751",2017,3,0.88
"762",2017,3,0.31
"956",2017,3,0.05
"962",2017,3,0.35
"982",2017,3,0
"1022",2017,3,0
"1106",2017,3,0.41
"1348",2017,3,0.55
"1420",2017,3,0.13
"1436",2017,3,0
"1544",2017,3,0.71
"1618",2017,3,0
"1680",2017,3,0
"1750",2017,3,0.03
"132",2017,3,0.71
"158",2017,3,0.27
"184",2017,3,0.03
"292",2017,3,0.12
"330",2017,3,0.11
"352",2017,3,0.24
"402",2017,3,0.1
"476",2017,3,0.29
"526",2017,3,0.26
"608",2017,3,0.42
"658",2017,3,0.1
"678",2017,3,0.01
"998",2017,3,0.56
"1062",2017,3,0
"1074",2017,3,0.24
"1108",2017,3,0.12
"1164",2017,3,0.34
"1235",2017,3,0.03
"1258",2017,3,0.13
"1330",2017,3,0
"1412",2017,3,0.14
"1534",2017,3,0.36
"1550",2017,3,0.97
"1616",2017,3,0.03
"1660",2017,3,0
"1714",2017,3,0.29
"1732",2017,3,0.01
"176",2017,3,0.17
"294",2017,3,0.09
"310",2017,3,0.24
"322",2017,3,0.14
"416",2017,3,0
"448",2017,3,0.21
"500",2017,3,0.05
"514",2017,3,0
"584",2017,3,0
"644",2017,3,0.67
"702",2017,3,0
"738",2017,3,0.37
"774",2017,3,0.04
"828",2017,3,0.1
"1046",2017,3,0.01
"1162",2017,3,0.15
"1246",2017,3,0.73
"1264",2017,3,0.38
"1392",2017,3,0.03
"1432",2017,3,0.27
"1448",2017,3,0.22
"1488",2017,3,0
"1496",2017,3,0.03
"1500",2017,3,0.61
"1580",2017,3,0.01
"1678",2017,3,0.04
"166",2017,3,0.02
"190",2017,3,0.23
"198",2017,3,0.08
"262",2017,3,0
"272",2017,3,0
"346",2017,3,0.16
"378",2017,3,0.2
"380",2017,3,0.3
"570",2017,3,0.14
"590",2017,3,0.39
"620",2017,3,0
"712",2017,3,0.39
"804",2017,3,0.01
"808",2017,3,0.03
"914",2017,3,0.15
"1012",2017,3,0.33
"1080",2017,3,0.04
"1206",2017,3,0.05
"1208",2017,3,0.12
"1266",2017,3,0.07
"1314",2017,3,0.41
"1416",2017,3,0.78
"1574",2017,3,0.06
"1596",2017,3,0.04
"1598",2017,3,0.01
"1620",2017,3,0.01
"1634",2017,3,0.13
"114",2017,3,0.06
"212",2017,3,0.01
"232",2017,3,0.38
"300",2017,3,0.34
"370",2017,3,0.02
"376",2017,3,0.23
"482",2017,3,0
"554",2017,3,0.11
"622",2017,3,0.03
"758",2017,3,0.58
"788",2017,3,0.18
"830",2017,3,0
"870",2017,3,0.21
"882",2017,3,0.01
"890",2017,3,0.01
"1000",2017,3,0.42
"1008",2017,3,0.07
"1068",2017,3,0
"1100",2017,3,0.01
"1252",2017,3,0.05
"1316",2017,3,0.06
"1344",2017,3,0.38
"1568",2017,3,0.46
"1584",2017,3,0.01
"1604",2017,3,0.24
"1676",2017,3,0.01
"1752",2017,3,0.4
"106",2017,3,0.21
"164",2017,3,0.01
"388",2017,3,0.64
"510",2017,3,0
"582",2017,3,0.24
"660",2017,3,0.09
"742",2017,3,0.01
"752",2017,3,0.18
"796",2017,3,0.65
"806",2017,3,0.02
"892",2017,3,0.05
"988",2017,3,0
"1002",2017,3,0
"1148",2017,3,0
"1168",2017,3,0.02
"1176",2017,3,0.1
"1190",2017,3,0.02
"1322",2017,3,0.23
"1414",2017,3,0.06
"1421",2017,3,0
"1518",2017,3,0.48
"1524",2017,3,0.01
"1578",2017,3,0.06
"1590",2017,3,0.55
"1626",2017,3,0.18
"1636",2017,3,0.07
"1744",2017,3,0.72
"170",2017,3,0
"202",2017,3,0
"226",2017,3,0.22
"282",2017,3,0
"340",2017,3,0.21
"354",2017,3,0.01
"366",2017,3,0.03
"436",2017,3,0.32
"440",2017,3,0.03
"519",2017,3,0
"560",2017,3,0.2
"630",2017,3,0.35
"642",2017,3,0.02
"662",2017,3,0.78
"818",2017,3,0.22
"936",2017,3,0.24
"1112",2017,3,0
"1170",2017,3,0.12
"1210",2017,3,0.15
"1364",2017,3,0.33
"1396",2017,3,0.44
"1460",2017,3,0.68
"1548",2017,3,0.18
"1558",2017,3,0.02
"1560",2017,3,0.02
"1706",2017,3,0.06
"134",2017,3,0.27
"290",2017,3,0
"426",2017,3,0.21
"508",2017,3,0.95
"518",2017,3,0.11
"534",2017,3,0.12
"606",2017,3,0
"614",2017,3,0
"636",2017,3,0.04
"746",2017,3,0.05
"754",2017,3,0.75
"820",2017,3,0.01
"864",2017,3,0.53
"1072",2017,3,0.01
"1156",2017,3,0.08
"1172",2017,3,0.28
"1184",2017,3,0
"1212",2017,3,0.02
"1214",2017,3,0.11
"1236",2017,3,0
"1260",2017,3,0.03
"1300",2017,3,0.08
"1332",2017,3,0
"1506",2017,3,0.15
"1592",2017,3,0.1
"1710",2017,3,0.23
"108",2017,3,0.04
"182",2017,3,0.25
"220",2017,3,0.06
"362",2017,3,0.11
"410",2017,3,0.67
"556",2017,3,0.02
"706",2017,3,0.47
"760",2017,3,0.74
"794",2017,3,0.41
"816",2017,3,0.03
"866",2017,3,0.18
"968",2017,3,0.32
"1048",2017,3,0
"1150",2017,3,0.12
"1166",2017,3,0
"1186",2017,3,0.61
"1256",2017,3,0.04
"1268",2017,3,0.04
"1270",2017,3,0.04
"1318",2017,3,0.02
"1458",2017,3,0
"1566",2017,3,0.08
"1652",2017,3,0.13
"1690",2017,3,0
"1696",2017,3,0.89
"1740",2017,3,0
"120",2017,3,0.17
"208",2017,3,0.62
"228",2017,3,0.21
"264",2017,3,0
"318",2017,3,0.38
"369",2017,3,0.74
"382",2017,3,0.17
"490",2017,3,0.04
"588",2017,3,0
"672",2017,3,0.89
"676",2017,3,0.02
"920",2017,3,0.01
"924",2017,3,0.43
"928",2017,3,0.1
"954",2017,3,0.13
"1018",2017,3,0.3
"1042",2017,3,0.16
"1134",2017,3,0.05
"1272",2017,3,0.08
"1276",2017,3,0.08
"1284",2017,3,0.01
"1504",2017,3,0.2
"1600",2017,3,0.02
"1644",2017,3,0
"1682",2017,3,0.31
"1956",2017,3,0.01
"256",2017,3,0.07
"260",2017,3,0.02
"308",2017,3,0
"404",2017,3,0.58
"408",2017,3,0.25
"504",2017,3,0.2
"750",2017,3,0.01
"812",2017,3,0.44
"860",2017,3,0.05
"912",2017,3,0.36
"992",2017,3,0.39
"1010",2017,3,0
"1044",2017,3,0.06
"1058",2017,3,0.01
"1174",2017,3,0.21
"1192",2017,3,0.01
"1280",2017,3,0
"1328",2017,3,0.38
"1426",2017,3,0.18
"1456",2017,3,0
"1478",2017,3,0.19
"1542",2017,3,0.02
"1570",2017,3,0.06
"1630",2017,3,0
"1640",2017,3,0
"1650",2017,3,0
"1668",2017,3,0.45
"100",2017,3,0.4
"312",2017,3,0
"316",2017,3,0.35
"400",2017,3,0.04
"412",2017,3,0.01
"434",2017,3,0.04
"466",2017,3,0.02
"530",2017,3,0
"542",2017,3,0
"572",2017,3,0.04
"640",2017,3,0.25
"708",2017,3,0.25
"720",2017,3,0.12
"834",2017,3,0.05
"862",2017,3,0.61
"900",2017,3,0.01
"946",2017,3,0.27
"950",2017,3,0.22
"1066",2017,3,0.07
"1102",2017,3,0.01
"1216",2017,3,0.44
"1234",2017,3,0.07
"1308",2017,3,0
"1400",2017,3,0.19
"1532",2017,3,0.09
"1670",2017,3,0.04
"1722",2017,3,0
"1742",2017,3,0.33
"102",2017,3,0.01
"105",2017,3,0
"162",2017,3,0.24
"194",2017,3,0
"250",2017,3,0
"284",2017,3,0.22
"326",2017,3,0.76
"334",2017,3,0.03
"442",2017,3,0
"458",2017,3,0.11
"492",2017,3,0.1
"498",2017,3,0.06
"524",2017,3,0.03
"544",2017,3,0.02
"578",2017,3,0
"598",2017,3,0.18
"624",2017,3,0.23
"664",2017,3,0.02
"744",2017,3,0
"1084",2017,3,0.34
"1090",2017,3,0.07
"1096",2017,3,0
"1144",2017,3,0.04
"1226",2017,3,0.04
"1406",2017,3,0.88
"1418",2017,3,0.84
"1450",2017,3,0.07
"1586",2017,3,0
"110",2017,3,0.06
"130",2017,3,0.01
"206",2017,3,0.44
"236",2017,3,0.02
"368",2017,3,0.03
"394",2017,3,0.04
"430",2017,3,0.09
"460",2017,3,0.5
"462",2017,3,0
"470",2017,3,0.11
"576",2017,3,0.08
"604",2017,3,0.29
"772",2017,3,0.23
"874",2017,3,0.52
"958",2017,3,0.36
"1004",2017,3,0.62
"1082",2017,3,0.01
"1136",2017,3,0
"1230",2017,3,0
"1340",2017,3,0.09
"1352",2017,3,0.22
"1468",2017,3,0.03
"1553",2017,3,0.96
"1562",2017,3,0.03
"1564",2017,3,0
"1688",2017,3,0.15
"1712",2017,3,0.06
"9057",2017,3,0.04
"348",2017,3,0.01
"418",2017,3,0.14
"446",2017,3,0.57
"450",2017,3,0.43
"456",2017,3,0.32
"488",2017,3,0.25
"566",2017,3,0
"768",2017,3,0.02
"786",2017,3,0.58
"850",2017,3,0
"906",2017,3,0.01
"934",2017,3,0.1
"974",2017,3,0.07
"996",2017,3,0
"1094",2017,3,0.03
"1294",2017,3,0
"1304",2017,3,0.01
"1359",2017,3,0.02
"1378",2017,3,0.06
"1494",2017,3,0.11
"1536",2017,3,0.2
"1556",2017,3,0.05
"1654",2017,3,0.03
"1716",2017,3,0.17
"1751",2017,3,0.01
"7974",2017,3,0.02
"126",2017,3,0.01
"128",2017,3,0
"136",2017,3,0.01
"154",2017,3,0.45
"278",2017,3,0
"298",2017,3,0.48
"343",2017,3,0
"424",2017,3,0
"432",2017,3,0.04
"452",2017,3,0.01
"512",2017,3,0.11
"520",2017,3,0.06
"722",2017,3,0.03
"726",2017,3,0
"732",2017,3,0.02
"854",2017,3,0.08
"990",2017,3,0.13
"1060",2017,3,0.1
"1064",2017,3,0.1
"1130",2017,3,0
"1228",2017,3,0.15
"1370",2017,3,0.04
"1372",2017,3,0.13
"1374",2017,3,0.58
"1446",2017,3,0.02
"1594",2017,3,0
"1646",2017,3,0.23
"172",2017,3,0.07
"204",2017,3,0.03
"222",2017,3,0.1
"296",2017,3,0.07
"314",2017,3,0.02
"454",2017,3,0.53
"484",2017,3,0.23
"494",2017,3,0
"553",2017,3,0
"594",2017,3,0
"618",2017,3,0
"668",2017,3,0
"681",2017,3,0
"908",2017,3,0.96
"938",2017,3,0.11
"1036",2017,3,0.17
"1040",2017,3,0
"1063",2017,3,0.07
"1178",2017,3,0.03
"1262",2017,3,0
"1306",2017,3,0.12
"1453",2017,3,0.01
"1454",2017,3,0.31
"1514",2017,3,0.03
"1540",2017,3,0.28
"1628",2017,3,0.47
"1737",2017,3,0.93
"122",2017,3,0
"246",2017,3,0
"324",2017,3,0.03
"328",2017,3,0
"438",2017,3,0.4
"602",2017,3,0.33
"694",2017,3,0.01
"715",2017,3,0.89
"776",2017,3,0.04
"852",2017,3,0.82
"886",2017,3,0.51
"1023",2017,3,0
"1052",2017,3,0.06
"1054",2017,3,0
"1092",2017,3,0
"1104",2017,3,0.01
"1242",2017,3,0
"1298",2017,3,0.01
"1310",2017,3,0.09
"1358",2017,3,0.03
"1452",2017,3,0.02
"1538",2017,3,0
"1546",2017,3,0
"1576",2017,3,0.14
"1642",2017,3,0
"9272",2017,3,0.02
"9461",2017,3,0
"148",2017,4,0.2
"200",2017,4,0.03
"306",2017,4,0.51
"385",2017,4,0.14
"540",2017,4,0.17
"650",2017,4,0.13
"764",2017,4,0.02
"792",2017,4,0
"1016",2017,4,0.64
"1244",2017,4,0.36
"1292",2017,4,0.06
"1346",2017,4,0.47
"1354",2017,4,0.53
"1408",2017,4,0.03
"1428",2017,4,0.16
"1492",2017,4,0.31
"1498",2017,4,0.03
"268",2017,4,0
"474",2017,4,0.67
"486",2017,4,0.05
"532",2017,4,0
"586",2017,4,0.03
"704",2017,4,0.01
"876",2017,4,0.17
"894",2017,4,0.29
"970",2017,4,0.08
"1006",2017,4,0.01
"1088",2017,4,0.11
"1202",2017,4,0.1
"1203",2017,4,0.51
"1211",2017,4,0.33
"1482",2017,4,0.92
"1572",2017,4,0.09
"1671",2017,4,0.12
"1704",2017,4,0.47
"1738",2017,4,0.05
"178",2017,4,0.01
"336",2017,4,0.15
"345",2017,4,0.02
"680",2017,4,0
"682",2017,4,0.04
"713",2017,4,0.75
"716",2017,4,0.2
"717",2017,4,0.14
"807",2017,4,0.04
"838",2017,4,0.05
"1020",2017,4,0.36
"1142",2017,4,0.5
"1254",2017,4,0.37
"1255",2017,4,0.57
"1290",2017,4,0.12
"1480",2017,4,0.05
"1638",2017,4,0.81
"1686",2017,4,0
"396",2017,4,0.77
"522",2017,4,0.06
"550",2017,4,0.02
"685",2017,4,0
"836",2017,4,0.04
"837",2017,4,0.01
"846",2017,4,0.13
"972",2017,4,0.06
"1026",2017,4,0
"1034",2017,4,0
"1056",2017,4,0.2
"1188",2017,4,0
"1274",2017,4,0
"1388",2017,4,0.48
"1470",2017,4,0.13
"1508",2017,4,0.27
"1610",2017,4,0.01
"1666",2017,4,0
"1677",2017,4,0.06
"140",2017,4,0.05
"160",2017,4,0.27
"180",2017,4,0.57
"196",2017,4,0.16
"248",2017,4,0.02
"270",2017,4,0.05
"350",2017,4,0.18
"422",2017,4,0.06
"444",2017,4,0
"528",2017,4,0.08
"592",2017,4,0.02
"632",2017,4,0.37
"670",2017,4,0.01
"692",2017,4,0.43
"724",2017,4,0.64
"740",2017,4,0.25
"782",2017,4,0
"790",2017,4,0.03
"801",2017,4,0.01
"824",2017,4,0.03
"922",2017,4,0.03
"980",2017,4,0.32
"1116",2017,4,0
"1122",2017,4,0.01
"1312",2017,4,0.06
"1326",2017,4,0
"1440",2017,4,0.05
"1614",2017,4,0
"124",2017,4,0.47
"150",2017,4,0.73
"152",2017,4,0
"244",2017,4,0.07
"372",2017,4,0
"406",2017,4,0.01
"616",2017,4,0.01
"710",2017,4,0.55
"832",2017,4,0
"1030",2017,4,0.23
"1118",2017,4,0.02
"1146",2017,4,0
"1152",2017,4,0
"1154",2017,4,0
"1204",2017,4,0.03
"1232",2017,4,0.01
"1248",2017,4,0.12
"1350",2017,4,0
"1360",2017,4,0.02
"1476",2017,4,0.24
"1486",2017,4,0.02
"1510",2017,4,0.12
"1512",2017,4,0
"1588",2017,4,0.02
"1606",2017,4,0.3
"1608",2017,4,0.05
"1684",2017,4,0
"138",2017,4,0.28
"214",2017,4,0.02
"238",2017,4,0.5
"252",2017,4,0
"302",2017,4,0.32
"475",2017,4,0.04
"483",2017,4,0.01
"610",2017,4,0.11
"730",2017,4,0
"822",2017,4,0.03
"868",2017,4,0.36
"888",2017,4,0
"1032",2017,4,0.59
"1078",2017,4,0.1
"1086",2017,4,0.46
"1140",2017,4,0.14
"1342",2017,4,0
"1612",2017,4,0.19
"1624",2017,4,0.44
"1632",2017,4,0.03
"1656",2017,4,0.01
"1672",2017,4,0
"1674",2017,4,0
"1698",2017,4,0.01
"1700",2017,4,0.08
"1736",2017,4,0.18
"1741",2017,4,0.02
"118",2017,4,0.75
"192",2017,4,0.99
"320",2017,4,0.03
"364",2017,4,0.51
