"","Season","Week","0","1","2","3","4","5","6"
"732",2017,9,1,0,0,0,0,0,0
"854",2017,9,0.05,0.6,0.25,0.05,0.03,0.02,0
"990",2017,9,0.01,0.29,0.23,0.2,0.14,0.05,0.08
"1060",2017,9,0.33,0.48,0.1,0.06,0.01,0.02,0
"1064",2017,9,0.93,0.07,0,0,0,0,0
"1130",2017,9,1,0,0,0,0,0,0
"1228",2017,9,0,0.35,0.35,0.11,0.13,0.03,0.03
"1370",2017,9,1,0,0,0,0,0,0
"1372",2017,9,1,0,0,0,0,0,0
"1374",2017,9,0,0.09,0.28,0.32,0.18,0.05,0.08
"1446",2017,9,1,0,0,0,0,0,0
"1594",2017,9,1,0,0,0,0,0,0
"1646",2017,9,0.07,0.53,0.22,0.12,0.04,0.01,0.01
"172",2017,9,1,0,0,0,0,0,0
"204",2017,9,1,0,0,0,0,0,0
"222",2017,9,0.17,0.75,0.06,0.02,0,0,0
"296",2017,9,1,0,0,0,0,0,0
"314",2017,9,1,0,0,0,0,0,0
"454",2017,9,0,0.1,0.44,0.21,0.16,0.06,0.03
"484",2017,9,0.3,0.53,0.09,0.05,0.02,0.01,0
"494",2017,9,1,0,0,0,0,0,0
"553",2017,9,1,0,0,0,0,0,0
"594",2017,9,1,0,0,0,0,0,0
"618",2017,9,1,0,0,0,0,0,0
"668",2017,9,1,0,0,0,0,0,0
"681",2017,9,1,0,0,0,0,0,0
"908",2017,9,0,0.24,0.4,0.29,0.04,0.03,0
"938",2017,9,1,0,0,0,0,0,0
"1036",2017,9,0.05,0.76,0.12,0.07,0,0,0
"1040",2017,9,1,0,0,0,0,0,0
"1063",2017,9,0.99,0.01,0,0,0,0,0
"1178",2017,9,1,0,0,0,0,0,0
"1262",2017,9,1,0,0,0,0,0,0
"1306",2017,9,0.76,0.19,0.03,0.02,0,0,0
"1453",2017,9,1,0,0,0,0,0,0
"1454",2017,9,1,0,0,0,0,0,0
"1514",2017,9,0.73,0.24,0.01,0.02,0,0,0
"1540",2017,9,0,0.89,0.09,0.02,0,0,0
"1628",2017,9,0,0.25,0.53,0.17,0.02,0.03,0
"1737",2017,9,0,0.04,0.23,0.13,0.3,0.19,0.11
"122",2017,9,0.44,0.54,0.02,0,0,0,0
"246",2017,9,1,0,0,0,0,0,0
"324",2017,9,0.97,0.03,0,0,0,0,0
"328",2017,9,1,0,0,0,0,0,0
"438",2017,9,0,0.07,0.4,0.21,0.14,0.09,0.09
"602",2017,9,0,0.44,0.46,0.06,0.02,0.02,0
"694",2017,9,1,0,0,0,0,0,0
"715",2017,9,1,0,0,0,0,0,0
"776",2017,9,1,0,0,0,0,0,0
"852",2017,9,0,0.13,0.34,0.33,0.08,0.06,0.06
"886",2017,9,0.91,0.09,0,0,0,0,0
"1023",2017,9,0.63,0.37,0,0,0,0,0
"1052",2017,9,0,0.16,0.3,0.24,0.12,0.09,0.09
"1054",2017,9,1,0,0,0,0,0,0
"1092",2017,9,1,0,0,0,0,0,0
"1104",2017,9,1,0,0,0,0,0,0
"1242",2017,9,0.07,0.82,0.08,0.03,0,0,0
"1298",2017,9,1,0,0,0,0,0,0
"1310",2017,9,0,0.85,0.13,0.01,0.01,0,0
"1358",2017,9,0,0.48,0.27,0.12,0.08,0.02,0.03
"1452",2017,9,0.99,0.01,0,0,0,0,0
"1538",2017,9,1,0,0,0,0,0,0
"1546",2017,9,1,0,0,0,0,0,0
"1576",2017,9,0.99,0.01,0,0,0,0,0
"1642",2017,9,1,0,0,0,0,0,0
"9272",2017,9,1,0,0,0,0,0,0
"9461",2017,9,1,0,0,0,0,0,0
"148",2017,10,0.99,0.01,0,0,0,0,0
"200",2017,10,1,0,0,0,0,0,0
"306",2017,10,0,0.54,0.37,0.05,0.01,0.03,0
"385",2017,10,1,0,0,0,0,0,0
"540",2017,10,0,0.54,0.41,0.02,0.02,0.01,0
"650",2017,10,1,0,0,0,0,0,0
"764",2017,10,0,0.86,0.12,0.02,0,0,0
"792",2017,10,1,0,0,0,0,0,0
"1016",2017,10,0,0.19,0.5,0.19,0.07,0.05,0
"1244",2017,10,0.01,0.84,0.09,0.06,0,0,0
"1292",2017,10,1,0,0,0,0,0,0
"1346",2017,10,0,0.09,0.12,0.32,0.22,0.12,0.13
"1354",2017,10,0,0.1,0.25,0.33,0.16,0.11,0.05
"1408",2017,10,1,0,0,0,0,0,0
"1428",2017,10,1,0,0,0,0,0,0
"1492",2017,10,0,0.83,0.14,0.01,0.02,0,0
"1498",2017,10,1,0,0,0,0,0,0
"268",2017,10,1,0,0,0,0,0,0
"474",2017,10,0,0.49,0.4,0.06,0.03,0.02,0
"486",2017,10,0,0.92,0.07,0.01,0,0,0
"532",2017,10,1,0,0,0,0,0,0
"586",2017,10,1,0,0,0,0,0,0
"704",2017,10,1,0,0,0,0,0,0
"876",2017,10,0,0.63,0.29,0.06,0.02,0,0
"894",2017,10,0,0.84,0.08,0.05,0.03,0,0
"970",2017,10,1,0,0,0,0,0,0
"1006",2017,10,1,0,0,0,0,0,0
"1088",2017,10,1,0,0,0,0,0,0
"1202",2017,10,0,0.6,0.26,0.1,0.04,0,0
"1203",2017,10,0,0.25,0.37,0.31,0.07,0,0
"1211",2017,10,0,0.23,0.39,0.24,0.11,0.03,0
"1482",2017,10,1,0,0,0,0,0,0
"1572",2017,10,1,0,0,0,0,0,0
"1671",2017,10,1,0,0,0,0,0,0
"1704",2017,10,0,0.04,0.14,0.17,0.41,0.14,0.1
"1738",2017,10,1,0,0,0,0,0,0
"178",2017,10,0.93,0.07,0,0,0,0,0
"336",2017,10,0,0.06,0.6,0.23,0.1,0,0.01
"345",2017,10,1,0,0,0,0,0,0
"680",2017,10,1,0,0,0,0,0,0
"682",2017,10,1,0,0,0,0,0,0
"713",2017,10,0,0.48,0.37,0.1,0.04,0,0.01
"716",2017,10,1,0,0,0,0,0,0
"717",2017,10,0.84,0.16,0,0,0,0,0
"807",2017,10,0.26,0.66,0.08,0,0,0,0
"838",2017,10,1,0,0,0,0,0,0
"1020",2017,10,1,0,0,0,0,0,0
"1142",2017,10,0,0.44,0.25,0.14,0.08,0.06,0.03
"1254",2017,10,0,0.54,0.1,0.2,0.08,0.04,0.04
"1255",2017,10,0,0.33,0.21,0.17,0.13,0.11,0.05
"1290",2017,10,0.68,0.31,0.01,0,0,0,0
"1480",2017,10,0.29,0.51,0.13,0.04,0.02,0.01,0
"1638",2017,10,0,0.44,0.25,0.12,0.08,0.06,0.05
"1686",2017,10,1,0,0,0,0,0,0
"396",2017,10,0,0.06,0.13,0.37,0.13,0.05,0.26
"522",2017,10,0.17,0.33,0.33,0.12,0.01,0.02,0.02
"550",2017,10,0.07,0.86,0.07,0,0,0,0
"685",2017,10,1,0,0,0,0,0,0
"836",2017,10,0.84,0.11,0.05,0,0,0,0
"837",2017,10,1,0,0,0,0,0,0
"846",2017,10,1,0,0,0,0,0,0
"972",2017,10,0.02,0.46,0.43,0.07,0.02,0,0
"1026",2017,10,1,0,0,0,0,0,0
"1034",2017,10,0,0.8,0.19,0.01,0,0,0
"1056",2017,10,0.28,0.37,0.25,0.07,0.01,0,0.02
"1188",2017,10,1,0,0,0,0,0,0
"1274",2017,10,1,0,0,0,0,0,0
"1388",2017,10,0,0.16,0.1,0.3,0.09,0.13,0.22
"1470",2017,10,1,0,0,0,0,0,0
"1508",2017,10,0.01,0.5,0.42,0.05,0,0.01,0.01
"1610",2017,10,1,0,0,0,0,0,0
"1666",2017,10,1,0,0,0,0,0,0
"1677",2017,10,0.61,0.35,0.03,0.01,0,0,0
"140",2017,10,1,0,0,0,0,0,0
"160",2017,10,0,0.14,0.3,0.34,0.07,0.06,0.09
"180",2017,10,0,0.23,0.52,0.19,0.03,0.01,0.02
"196",2017,10,0,0.7,0.22,0.04,0.02,0.01,0.01
"248",2017,10,0.97,0.03,0,0,0,0,0
"270",2017,10,0,0.86,0.14,0,0,0,0
"350",2017,10,1,0,0,0,0,0,0
"422",2017,10,1,0,0,0,0,0,0
"444",2017,10,1,0,0,0,0,0,0
"528",2017,10,1,0,0,0,0,0,0
"592",2017,10,1,0,0,0,0,0,0
"632",2017,10,0.55,0.44,0.01,0,0,0,0
"670",2017,10,1,0,0,0,0,0,0
"692",2017,10,1,0,0,0,0,0,0
"724",2017,10,0,0.01,0.1,0.25,0.17,0.15,0.32
"740",2017,10,0,0.23,0.58,0.15,0.03,0.01,0
"782",2017,10,1,0,0,0,0,0,0
"790",2017,10,1,0,0,0,0,0,0
"801",2017,10,1,0,0,0,0,0,0
"824",2017,10,0.99,0.01,0,0,0,0,0
"922",2017,10,1,0,0,0,0,0,0
"980",2017,10,0.47,0.52,0,0.01,0,0,0
"1116",2017,10,1,0,0,0,0,0,0
"1122",2017,10,0.02,0.83,0.13,0.02,0,0,0
"1312",2017,10,1,0,0,0,0,0,0
"1326",2017,10,1,0,0,0,0,0,0
"1440",2017,10,1,0,0,0,0,0,0
"1614",2017,10,1,0,0,0,0,0,0
"124",2017,10,0,0.54,0.29,0.11,0.05,0,0.01
"150",2017,10,0,0.17,0.32,0.23,0.19,0.06,0.03
"152",2017,10,0.76,0.2,0.04,0,0,0,0
"244",2017,10,1,0,0,0,0,0,0
"372",2017,10,1,0,0,0,0,0,0
"406",2017,10,1,0,0,0,0,0,0
"616",2017,10,0.69,0.25,0.04,0.01,0.01,0,0
"710",2017,10,0,0.26,0.46,0.1,0.11,0.06,0.01
"832",2017,10,1,0,0,0,0,0,0
"1030",2017,10,0,0.76,0.18,0.04,0,0.01,0.01
"1118",2017,10,1,0,0,0,0,0,0
"1146",2017,10,1,0,0,0,0,0,0
"1152",2017,10,1,0,0,0,0,0,0
"1154",2017,10,1,0,0,0,0,0,0
"1204",2017,10,0,0.54,0.31,0.13,0.01,0.01,0
"1232",2017,10,1,0,0,0,0,0,0
"1248",2017,10,1,0,0,0,0,0,0
"1350",2017,10,1,0,0,0,0,0,0
"1360",2017,10,0.81,0.1,0.05,0.02,0,0.02,0
"1476",2017,10,0.74,0.22,0.01,0.02,0.01,0,0
"1486",2017,10,1,0,0,0,0,0,0
"1510",2017,10,0,0.87,0.08,0.05,0,0,0
"1512",2017,10,1,0,0,0,0,0,0
"1588",2017,10,1,0,0,0,0,0,0
"1606",2017,10,0,0.09,0.22,0.29,0.23,0.12,0.05
"1608",2017,10,1,0,0,0,0,0,0
"1684",2017,10,1,0,0,0,0,0,0
"138",2017,10,0,0.28,0.38,0.16,0.12,0.04,0.02
"214",2017,10,0.89,0.1,0,0.01,0,0,0
"238",2017,10,0.3,0.42,0.12,0.11,0.03,0.02,0
"252",2017,10,1,0,0,0,0,0,0
"302",2017,10,0.76,0.22,0.02,0,0,0,0
"475",2017,10,0.64,0.16,0.07,0.08,0.05,0,0
"483",2017,10,1,0,0,0,0,0,0
"610",2017,10,1,0,0,0,0,0,0
"730",2017,10,0.52,0.16,0.08,0.08,0.1,0.05,0.01
"822",2017,10,1,0,0,0,0,0,0
"868",2017,10,0.67,0.25,0.05,0.03,0,0,0
"888",2017,10,1,0,0,0,0,0,0
"1032",2017,10,0,0.75,0.19,0.06,0,0,0
"1078",2017,10,1,0,0,0,0,0,0
"1086",2017,10,0.04,0.72,0.14,0.07,0.03,0,0
"1140",2017,10,0.9,0.08,0.02,0,0,0,0
"1342",2017,10,1,0,0,0,0,0,0
"1612",2017,10,0,0.35,0.42,0.18,0.05,0,0
"1624",2017,10,0,0.16,0.3,0.1,0.33,0.1,0.01
"1632",2017,10,1,0,0,0,0,0,0
"1656",2017,10,1,0,0,0,0,0,0
"1672",2017,10,1,0,0,0,0,0,0
"1674",2017,10,0.92,0.04,0.02,0.01,0.01,0,0
"1698",2017,10,1,0,0,0,0,0,0
"1700",2017,10,0.36,0.31,0.19,0.11,0.03,0,0
"1736",2017,10,1,0,0,0,0,0,0
"1741",2017,10,1,0,0,0,0,0,0
"118",2017,10,0,0.39,0.52,0.06,0.01,0.01,0.01
"192",2017,10,0,0.41,0.5,0.08,0,0.01,0
"320",2017,10,1,0,0,0,0,0,0
"364",2017,10,0.5,0.4,0.06,0.04,0,0,0
"516",2017,10,0.46,0.5,0.03,0.01,0,0,0
"548",2017,10,1,0,0,0,0,0,0
"690",2017,10,1,0,0,0,0,0,0
"696",2017,10,0.02,0.89,0.07,0.02,0,0,0
"810",2017,10,1,0,0,0,0,0,0
"842",2017,10,0,0.04,0.12,0.25,0.17,0.16,0.26
"872",2017,10,1,0,0,0,0,0,0
"884",2017,10,1,0,0,0,0,0,0
"904",2017,10,1,0,0,0,0,0,0
"1422",2017,10,0,0.63,0.36,0.01,0,0,0
"1484",2017,10,1,0,0,0,0,0,0
"1520",2017,10,1,0,0,0,0,0,0
"1526",2017,10,0.94,0.06,0,0,0,0,0
"1528",2017,10,1,0,0,0,0,0,0
"1552",2017,10,0.08,0.62,0.24,0.04,0.01,0.01,0
"1554",2017,10,1,0,0,0,0,0,0
"1664",2017,10,1,0,0,0,0,0,0
"1719",2017,10,0,0.06,0.1,0.49,0.13,0.08,0.14
"1720",2017,10,1,0,0,0,0,0,0
"1746",2017,10,1,0,0,0,0,0,0
"112",2017,10,0.16,0.52,0.16,0.1,0.05,0.01,0
"146",2017,10,0.42,0.31,0.18,0.06,0.02,0,0.01
"274",2017,10,0.97,0.03,0,0,0,0,0
"276",2017,10,0,0.56,0.34,0.07,0.02,0,0.01
"304",2017,10,0,0.33,0.24,0.17,0.13,0.09,0.04
"360",2017,10,1,0,0,0,0,0,0
"390",2017,10,1,0,0,0,0,0,0
"428",2017,10,1,0,0,0,0,0,0
"478",2017,10,0.49,0.22,0.14,0.06,0.06,0.01,0.02
"634",2017,10,1,0,0,0,0,0,0
"698",2017,10,1,0,0,0,0,0,0
"736",2017,10,1,0,0,0,0,0,0
"802",2017,10,0.29,0.54,0.09,0.06,0.02,0,0
"902",2017,10,1,0,0,0,0,0,0
"964",2017,10,0.87,0.11,0.02,0,0,0,0
"994",2017,10,1,0,0,0,0,0,0
"1120",2017,10,1,0,0,0,0,0,0
"1158",2017,10,1,0,0,0,0,0,0
"1180",2017,10,0.4,0.15,0.18,0.09,0.08,0.07,0.03
"1281",2017,10,1,0,0,0,0,0,0
"1288",2017,10,1,0,0,0,0,0,0
"1384",2017,10,0.24,0.34,0.12,0.17,0.06,0.05,0.02
"1472",2017,10,1,0,0,0,0,0,0
"1522",2017,10,0.11,0.5,0.26,0.06,0.04,0.02,0.01
"1658",2017,10,1,0,0,0,0,0,0
"1724",2017,10,0.05,0.39,0.27,0.16,0.1,0.02,0.01
"168",2017,10,0,0.57,0.29,0.11,0.01,0.02,0
"242",2017,10,1,0,0,0,0,0,0
"342",2017,10,0,0.01,0.11,0.23,0.26,0.19,0.2
"384",2017,10,1,0,0,0,0,0,0
"392",2017,10,0,0.39,0.42,0.16,0.02,0,0.01
"398",2017,10,1,0,0,0,0,0,0
"464",2017,10,1,0,0,0,0,0,0
"506",2017,10,1,0,0,0,0,0,0
"652",2017,10,0.03,0.9,0.05,0.01,0.01,0,0
"728",2017,10,1,0,0,0,0,0,0
"784",2017,10,1,0,0,0,0,0,0
"856",2017,10,1,0,0,0,0,0,0
"880",2017,10,1,0,0,0,0,0,0
"926",2017,10,1,0,0,0,0,0,0
"940",2017,10,0,0.82,0.08,0.08,0,0.02,0
"944",2017,10,1,0,0,0,0,0,0
"976",2017,10,1,0,0,0,0,0,0
"1160",2017,10,1,0,0,0,0,0,0
"1224",2017,10,0,0.23,0.3,0.27,0.13,0.03,0.04
"1240",2017,10,1,0,0,0,0,0,0
"1320",2017,10,0.97,0.03,0,0,0,0,0
"1324",2017,10,1,0,0,0,0,0,0
"1394",2017,10,0,0.43,0.45,0.07,0.03,0.01,0.01
"1398",2017,10,1,0,0,0,0,0,0
"1410",2017,10,1,0,0,0,0,0,0
"1571",2017,10,0,0.62,0.3,0.07,0.01,0,0
"1734",2017,10,1,0,0,0,0,0,0
"144",2017,10,0.87,0.12,0.01,0,0,0,0
"186",2017,10,0.99,0.01,0,0,0,0,0
"188",2017,10,0,0.16,0.41,0.26,0.12,0.01,0.04
"218",2017,10,0,0.06,0.11,0.34,0.28,0.09,0.12
"224",2017,10,1,0,0,0,0,0,0
"286",2017,10,1,0,0,0,0,0,0
"332",2017,10,1,0,0,0,0,0,0
"472",2017,10,0.8,0.08,0.09,0.01,0.01,0,0.01
"502",2017,10,1,0,0,0,0,0,0
"666",2017,10,0.19,0.7,0.09,0.01,0.01,0,0
"686",2017,10,1,0,0,0,0,0,0
"718",2017,10,1,0,0,0,0,0,0
"748",2017,10,0,0.71,0.29,0,0,0,0
"751",2017,10,1,0,0,0,0,0,0
"762",2017,10,0.05,0.81,0.09,0.04,0,0.01,0
"956",2017,10,1,0,0,0,0,0,0
"962",2017,10,0,0.41,0.41,0.08,0.09,0.01,0
"982",2017,10,1,0,0,0,0,0,0
"1022",2017,10,1,0,0,0,0,0,0
"1106",2017,10,0.1,0.54,0.19,0.09,0.08,0,0
"1348",2017,10,1,0,0,0,0,0,0
"1420",2017,10,1,0,0,0,0,0,0
"1436",2017,10,1,0,0,0,0,0,0
"1544",2017,10,0,0.4,0.31,0.17,0.11,0.01,0
"1618",2017,10,1,0,0,0,0,0,0
"1680",2017,10,1,0,0,0,0,0,0
"1750",2017,10,1,0,0,0,0,0,0
"132",2017,10,0,0.25,0.35,0.31,0.06,0.03,0
"158",2017,10,1,0,0,0,0,0,0
"184",2017,10,0.98,0.02,0,0,0,0,0
"292",2017,10,1,0,0,0,0,0,0
"330",2017,10,0.69,0.29,0.02,0,0,0,0
"352",2017,10,0.02,0.69,0.19,0.05,0.02,0.02,0.01
"402",2017,10,0.98,0.02,0,0,0,0,0
"476",2017,10,0.11,0.65,0.18,0.05,0,0.01,0
"526",2017,10,0.37,0.61,0.01,0.01,0,0,0
"608",2017,10,0,0.47,0.43,0.1,0,0,0
"658",2017,10,0,0.38,0.39,0.21,0.01,0.01,0
"678",2017,10,1,0,0,0,0,0,0
"998",2017,10,0.85,0.13,0,0.02,0,0,0
"1062",2017,10,1,0,0,0,0,0,0
"1074",2017,10,1,0,0,0,0,0,0
"1108",2017,10,0.54,0.25,0.15,0.06,0,0,0
"1164",2017,10,1,0,0,0,0,0,0
"1235",2017,10,1,0,0,0,0,0,0
"1258",2017,10,0.89,0.04,0.02,0.05,0,0,0
"1330",2017,10,1,0,0,0,0,0,0
"1412",2017,10,1,0,0,0,0,0,0
"1534",2017,10,1,0,0,0,0,0,0
"1550",2017,10,0,0.03,0.06,0.08,0.16,0.26,0.41
"1616",2017,10,0.65,0.11,0.18,0.06,0,0,0
"1660",2017,10,1,0,0,0,0,0,0
"1714",2017,10,0.92,0.06,0.02,0,0,0,0
"1732",2017,10,1,0,0,0,0,0,0
"176",2017,10,1,0,0,0,0,0,0
"294",2017,10,1,0,0,0,0,0,0
"310",2017,10,0.27,0.34,0.17,0.11,0.04,0.03,0.04
"322",2017,10,1,0,0,0,0,0,0
"416",2017,10,1,0,0,0,0,0,0
"448",2017,10,0.86,0.14,0,0,0,0,0
"500",2017,10,1,0,0,0,0,0,0
"514",2017,10,1,0,0,0,0,0,0
"584",2017,10,1,0,0,0,0,0,0
"644",2017,10,0,0.4,0.44,0.09,0.03,0.04,0
"702",2017,10,1,0,0,0,0,0,0
"738",2017,10,1,0,0,0,0,0,0
"774",2017,10,1,0,0,0,0,0,0
"828",2017,10,0,0.68,0.29,0.02,0.01,0,0
"1046",2017,10,1,0,0,0,0,0,0
"1162",2017,10,1,0,0,0,0,0,0
"1246",2017,10,0,0.07,0.41,0.37,0.06,0.04,0.05
"1264",2017,10,0,0.37,0.33,0.21,0.02,0.05,0.02
"1392",2017,10,0.48,0.52,0,0,0,0,0
"1432",2017,10,0.39,0.58,0.02,0.01,0,0,0
"1448",2017,10,1,0,0,0,0,0,0
"1488",2017,10,0,0.04,0.21,0.18,0.2,0.11,0.26
"1496",2017,10,1,0,0,0,0,0,0
"1500",2017,10,0,0.86,0.13,0.01,0,0,0
"1580",2017,10,1,0,0,0,0,0,0
"1678",2017,10,1,0,0,0,0,0,0
"166",2017,10,1,0,0,0,0,0,0
"190",2017,10,0.78,0.11,0.07,0.02,0.02,0,0
"198",2017,10,1,0,0,0,0,0,0
"262",2017,10,1,0,0,0,0,0,0
"272",2017,10,0.95,0.05,0,0,0,0,0
"346",2017,10,1,0,0,0,0,0,0
"378",2017,10,0,0.18,0.2,0.49,0.08,0.03,0.02
"380",2017,10,0,0.97,0.03,0,0,0,0
"570",2017,10,1,0,0,0,0,0,0
"590",2017,10,0.27,0.59,0.07,0.06,0.01,0,0
"620",2017,10,1,0,0,0,0,0,0
"712",2017,10,0,0.42,0.43,0.12,0.01,0.01,0.01
"804",2017,10,1,0,0,0,0,0,0
"808",2017,10,1,0,0,0,0,0,0
"914",2017,10,1,0,0,0,0,0,0
"1012",2017,10,0,0.16,0.66,0.07,0.07,0.01,0.03
"1080",2017,10,1,0,0,0,0,0,0
"1206",2017,10,1,0,0,0,0,0,0
"1208",2017,10,0,0.65,0.24,0.09,0.01,0.01,0
"1266",2017,10,1,0,0,0,0,0,0
"1314",2017,10,1,0,0,0,0,0,0
"1416",2017,10,0,0.03,0.18,0.12,0.24,0.2,0.23
"1574",2017,10,1,0,0,0,0,0,0
"1596",2017,10,1,0,0,0,0,0,0
"1598",2017,10,1,0,0,0,0,0,0
"1620",2017,10,1,0,0,0,0,0,0
"1634",2017,10,0,0.84,0.12,0.03,0.01,0,0
"114",2017,10,0.85,0.14,0.01,0,0,0,0
"212",2017,10,1,0,0,0,0,0,0
"232",2017,10,0,0.56,0.26,0.15,0.03,0,0
"300",2017,10,1,0,0,0,0,0,0
"370",2017,10,1,0,0,0,0,0,0
"376",2017,10,0.58,0.2,0.08,0.05,0.04,0.04,0.01
"482",2017,10,1,0,0,0,0,0,0
"554",2017,10,1,0,0,0,0,0,0
"622",2017,10,1,0,0,0,0,0,0
"758",2017,10,0,0.3,0.17,0.22,0.25,0.05,0.01
"788",2017,10,0,0.5,0.24,0.09,0.16,0.01,0
"830",2017,10,1,0,0,0,0,0,0
"870",2017,10,0,0.29,0.35,0.14,0.18,0.03,0.01
"882",2017,10,1,0,0,0,0,0,0
"890",2017,10,1,0,0,0,0,0,0
"1000",2017,10,0.02,0.64,0.16,0.12,0.04,0.02,0
"1008",2017,10,1,0,0,0,0,0,0
"1068",2017,10,1,0,0,0,0,0,0
"1100",2017,10,1,0,0,0,0,0,0
"1252",2017,10,0.19,0.5,0.24,0.05,0.02,0,0
"1316",2017,10,1,0,0,0,0,0,0
"1344",2017,10,0,0.4,0.4,0.12,0.08,0,0
"1568",2017,10,0.36,0.47,0.09,0.06,0.02,0,0
"1584",2017,10,1,0,0,0,0,0,0
"1604",2017,10,1,0,0,0,0,0,0
"1676",2017,10,1,0,0,0,0,0,0
"1752",2017,10,1,0,0,0,0,0,0
"106",2017,10,1,0,0,0,0,0,0
"164",2017,10,1,0,0,0,0,0,0
"388",2017,10,0,0.21,0.56,0.08,0.08,0.06,0.01
"510",2017,10,1,0,0,0,0,0,0
"582",2017,10,1,0,0,0,0,0,0
"660",2017,10,1,0,0,0,0,0,0
"742",2017,10,1,0,0,0,0,0,0
"752",2017,10,0,0.73,0.12,0.12,0.03,0,0
"796",2017,10,0,0.76,0.2,0.03,0.01,0,0
"806",2017,10,1,0,0,0,0,0,0
"892",2017,10,0,0.84,0.12,0.02,0.01,0.01,0
"988",2017,10,1,0,0,0,0,0,0
"1002",2017,10,1,0,0,0,0,0,0
"1148",2017,10,1,0,0,0,0,0,0
"1168",2017,10,1,0,0,0,0,0,0
"1176",2017,10,1,0,0,0,0,0,0
"1190",2017,10,1,0,0,0,0,0,0
"1322",2017,10,1,0,0,0,0,0,0
"1414",2017,10,1,0,0,0,0,0,0
"1421",2017,10,1,0,0,0,0,0,0
"1518",2017,10,0,0.31,0.56,0.13,0,0,0
"1524",2017,10,1,0,0,0,0,0,0
"1578",2017,10,1,0,0,0,0,0,0
"1590",2017,10,0,0.01,0.25,0.2,0.11,0.21,0.22
"1626",2017,10,1,0,0,0,0,0,0
"1636",2017,10,0,0.99,0,0,0.01,0,0
"1744",2017,10,0,0.15,0.19,0.42,0.12,0.04,0.08
"170",2017,10,1,0,0,0,0,0,0
"202",2017,10,1,0,0,0,0,0,0
"226",2017,10,0,0.31,0.38,0.18,0.09,0.04,0
"282",2017,10,1,0,0,0,0,0,0
"340",2017,10,1,0,0,0,0,0,0
"354",2017,10,1,0,0,0,0,0,0
"366",2017,10,1,0,0,0,0,0,0
"436",2017,10,0.54,0.37,0.04,0.02,0.01,0.02,0
"440",2017,10,1,0,0,0,0,0,0
"519",2017,10,1,0,0,0,0,0,0
"560",2017,10,0,0.69,0.26,0.03,0.01,0.01,0
"630",2017,10,0.55,0.4,0.04,0.01,0,0,0
"642",2017,10,0,0.58,0.28,0.11,0.03,0,0
"662",2017,10,0,0.34,0.4,0.16,0.08,0,0.02
"818",2017,10,1,0,0,0,0,0,0
"936",2017,10,0,0.28,0.32,0.18,0.17,0.04,0.01
"1112",2017,10,1,0,0,0,0,0,0
"1170",2017,10,0.93,0.05,0.01,0.01,0,0,0
"1210",2017,10,1,0,0,0,0,0,0
"1364",2017,10,0.98,0.02,0,0,0,0,0
"1396",2017,10,1,0,0,0,0,0,0
"1460",2017,10,0,0.15,0.16,0.24,0.26,0.15,0.04
"1548",2017,10,1,0,0,0,0,0,0
"1558",2017,10,1,0,0,0,0,0,0
"1560",2017,10,1,0,0,0,0,0,0
"1706",2017,10,0,0.81,0.11,0.06,0.01,0.01,0
"134",2017,10,0,0.22,0.34,0.28,0.13,0.02,0.01
"290",2017,10,1,0,0,0,0,0,0
"426",2017,10,1,0,0,0,0,0,0
"508",2017,10,0,0.06,0.11,0.22,0.17,0.11,0.33
"518",2017,10,0,0.22,0.65,0.05,0.04,0.03,0.01
"534",2017,10,1,0,0,0,0,0,0
"606",2017,10,1,0,0,0,0,0,0
"614",2017,10,1,0,0,0,0,0,0
"636",2017,10,0.02,0.7,0.18,0.08,0.01,0,0.01
"746",2017,10,0.8,0.12,0.06,0.02,0,0,0
"754",2017,10,0.13,0.79,0.05,0.03,0,0,0
"820",2017,10,0.97,0.03,0,0,0,0,0
"864",2017,10,0.14,0.76,0.05,0.04,0,0.01,0
"1072",2017,10,1,0,0,0,0,0,0
"1156",2017,10,1,0,0,0,0,0,0
"1172",2017,10,1,0,0,0,0,0,0
"1184",2017,10,1,0,0,0,0,0,0
"1212",2017,10,0,0.78,0.18,0.02,0.01,0.01,0
"1214",2017,10,1,0,0,0,0,0,0
"1236",2017,10,1,0,0,0,0,0,0
"1260",2017,10,0,0.26,0.38,0.26,0.07,0.02,0.01
"1300",2017,10,1,0,0,0,0,0,0
"1332",2017,10,1,0,0,0,0,0,0
"1506",2017,10,0.94,0.06,0,0,0,0,0
"1592",2017,10,1,0,0,0,0,0,0
"1710",2017,10,1,0,0,0,0,0,0
"108",2017,10,1,0,0,0,0,0,0
"182",2017,10,1,0,0,0,0,0,0
"220",2017,10,0,0.89,0.08,0.02,0,0.01,0
"362",2017,10,1,0,0,0,0,0,0
"410",2017,10,0,0.41,0.55,0,0.02,0.02,0
"556",2017,10,1,0,0,0,0,0,0
"706",2017,10,1,0,0,0,0,0,0
"760",2017,10,1,0,0,0,0,0,0
"794",2017,10,0,0.2,0.39,0.36,0.02,0.02,0.01
"816",2017,10,1,0,0,0,0,0,0
"866",2017,10,1,0,0,0,0,0,0
"968",2017,10,0,0.8,0.14,0.05,0.01,0,0
"1048",2017,10,1,0,0,0,0,0,0
"1150",2017,10,1,0,0,0,0,0,0
"1166",2017,10,1,0,0,0,0,0,0
"1186",2017,10,0,0.84,0.15,0.01,0,0,0
